MARGINALPDBC;
2021;01;24;1;21.2;21.2;
2021;01;24;2;12;12;
2021;01;24;3;3.5;3.5;
2021;01;24;4;1.95;1.95;
2021;01;24;5;1.95;1.95;
2021;01;24;6;3.5;3.5;
2021;01;24;7;8.67;8.67;
2021;01;24;8;13.99;13.99;
2021;01;24;9;19.05;19.05;
2021;01;24;10;26.05;26.05;
2021;01;24;11;30;30;
2021;01;24;12;29.8;29.8;
2021;01;24;13;29.05;29.05;
2021;01;24;14;29.6;29.6;
2021;01;24;15;29.8;29.8;
2021;01;24;16;29.4;29.4;
2021;01;24;17;29.8;29.8;
2021;01;24;18;43.05;43.05;
2021;01;24;19;52.87;52.87;
2021;01;24;20;57.33;57.33;
2021;01;24;21;59.26;59.26;
2021;01;24;22;55.76;55.76;
2021;01;24;23;53.93;53.93;
2021;01;24;24;47.89;47.89;
*
MARGINALPDBC;
2021;01;25;1;46.62;46.62;
2021;01;25;2;43.09;43.09;
2021;01;25;3;36.6;36.6;
2021;01;25;4;32.4;32.4;
2021;01;25;5;32.14;32.14;
2021;01;25;6;36.6;36.6;
2021;01;25;7;51.23;51.23;
2021;01;25;8;57.68;59.74;
2021;01;25;9;59.14;72.03;
2021;01;25;10;69.05;75.04;
2021;01;25;11;74.95;74.95;
2021;01;25;12;70.53;70.53;
2021;01;25;13;69.02;69.02;
2021;01;25;14;67;67;
2021;01;25;15;63.24;63.24;
2021;01;25;16;61.58;61.58;
2021;01;25;17;64.83;64.83;
2021;01;25;18;69.29;69.29;
2021;01;25;19;73.88;73.88;
2021;01;25;20;74.86;74.86;
2021;01;25;21;70.22;70.22;
2021;01;25;22;68.25;68.25;
2021;01;25;23;58.4;58.4;
2021;01;25;24;54.5;54.5;
*
MARGINALPDBC;
2021;01;26;1;57.69;57.69;
2021;01;26;2;52.56;52.56;
2021;01;26;3;51.41;51.41;
2021;01;26;4;48.8;48.8;
2021;01;26;5;48.6;48.6;
2021;01;26;6;51.42;51.42;
2021;01;26;7;59.53;59.53;
2021;01;26;8;69.05;69.05;
2021;01;26;9;73.95;73.95;
2021;01;26;10;79.68;79.68;
2021;01;26;11;73.91;73.91;
2021;01;26;12;72;72;
2021;01;26;13;70;70;
2021;01;26;14;68.74;68.74;
2021;01;26;15;68.09;68.09;
2021;01;26;16;68.15;68.15;
2021;01;26;17;68.75;68.75;
2021;01;26;18;73.73;73.73;
2021;01;26;19;82.04;82.04;
2021;01;26;20;75.5;75.5;
2021;01;26;21;74.61;74.61;
2021;01;26;22;71.27;71.27;
2021;01;26;23;66.83;66.83;
2021;01;26;24;57.16;57.16;
*
MARGINALPDBC;
2021;01;27;1;49.24;49.24;
2021;01;27;2;44.97;44.97;
2021;01;27;3;43.32;43.32;
2021;01;27;4;42.04;42.04;
2021;01;27;5;42.27;42.27;
2021;01;27;6;44.93;44.93;
2021;01;27;7;51.25;51.25;
2021;01;27;8;65.43;65.43;
2021;01;27;9;67.38;67.38;
2021;01;27;10;70.67;70.67;
2021;01;27;11;68.2;68.2;
2021;01;27;12;67.58;67.58;
2021;01;27;13;65.78;65.78;
2021;01;27;14;64.28;64.28;
2021;01;27;15;62.97;62.97;
2021;01;27;16;63.65;63.65;
2021;01;27;17;65.9;65.9;
2021;01;27;18;68.17;68.17;
2021;01;27;19;70.48;70.48;
2021;01;27;20;70.6;70.6;
2021;01;27;21;67.33;67.33;
2021;01;27;22;64.94;64.94;
2021;01;27;23;61.05;60.64;
2021;01;27;24;59.05;52.56;
*
MARGINALPDBC;
2021;01;28;1;46.87;46.87;
2021;01;28;2;44.93;44.93;
2021;01;28;3;43.83;43.83;
2021;01;28;4;42.4;42.4;
2021;01;28;5;43.64;43.64;
2021;01;28;6;44.41;44.41;
2021;01;28;7;53.14;53.14;
2021;01;28;8;63.26;63.26;
2021;01;28;9;65.41;65.41;
2021;01;28;10;66.1;66.1;
2021;01;28;11;64.98;64.98;
2021;01;28;12;64;64;
2021;01;28;13;60.74;60.74;
2021;01;28;14;59.31;59.31;
2021;01;28;15;56.35;56.35;
2021;01;28;16;53.2;53.2;
2021;01;28;17;55.03;55.03;
2021;01;28;18;60.49;60.49;
2021;01;28;19;63.33;63.33;
2021;01;28;20;63.74;63.74;
2021;01;28;21;59.68;59.68;
2021;01;28;22;58;58;
2021;01;28;23;51.02;51.02;
2021;01;28;24;45.51;45.51;
*
MARGINALPDBC;
2021;01;29;1;42.71;42.71;
2021;01;29;2;38.25;38.25;
2021;01;29;3;33.66;33.66;
2021;01;29;4;29.99;29.99;
2021;01;29;5;29;29;
2021;01;29;6;33;33;
2021;01;29;7;45;45;
2021;01;29;8;55.34;55.34;
2021;01;29;9;58.6;58.6;
2021;01;29;10;58.89;58.89;
2021;01;29;11;56.87;56.87;
2021;01;29;12;54.67;54.67;
2021;01;29;13;53.2;53.2;
2021;01;29;14;50.05;49.01;
2021;01;29;15;49.48;45.33;
2021;01;29;16;44.85;44.85;
2021;01;29;17;48.85;48.85;
2021;01;29;18;54.68;54.68;
2021;01;29;19;60.79;60.79;
2021;01;29;20;59.38;59.38;
