Year;Month;Day;Time;Price_1
2023;9;14;8;125.0
2023;9;14;9;127.77
2023;9;14;10;120.43
2023;9;14;11;96.82
2023;9;14;12;90.87
2023;9;14;13;88.99
2023;9;14;14;89.0
2023;9;14;15;89.2
2023;9;14;16;89.2
2023;9;14;17;94.0
2023;9;14;18;94.68
2023;9;14;19;121.1
2023;9;14;20;131.44
2023;9;14;21;145.91
2023;9;14;22;132.22
2023;9;14;23;126.41
2023;9;14;24;125.0
2023;9;15;1;119.32
2023;9;15;2;110.0
2023;9;15;3;103.52
2023;9;15;4;103.32
2023;9;15;5;103.52
2023;9;15;6;104.04
2023;9;15;7;122.25
2023;9;15;8;126.23
2023;9;15;9;125.07
2023;9;15;10;124.19
2023;9;15;11;124.92
2023;9;15;12;122.69
2023;9;15;13;121.22
2023;9;15;14;109.18
2023;9;15;15;99.22
2023;9;15;16;94.75
2023;9;15;17;96.16
2023;9;15;18;108.29
2023;9;15;19;118.97
2023;9;15;20;124.0
2023;9;15;21;130.5
2023;9;15;22;130.5
2023;9;15;23;124.19
2023;9;15;24;123.0
2023;9;16;1;120.95
2023;9;16;2;118.59
2023;9;16;3;114.21
2023;9;16;4;100.53
2023;9;16;5;100.0
2023;9;16;6;92.0
2023;9;16;7;100.0
2023;9;16;8;100.53
2023;9;16;9;103.0
2023;9;16;10;99.84
2023;9;16;11;85.72
2023;9;16;12;80.0
2023;9;16;13;76.23
2023;9;16;14;76.23
2023;9;16;15;73.41
2023;9;16;16;74.46
2023;9;16;17;76.0
2023;9;16;18;81.68
2023;9;16;19;103.0
2023;9;16;20;118.59
2023;9;16;21;121.57
2023;9;16;22;122.69
2023;9;16;23;119.61
2023;9;16;24;115.0
2023;9;17;1;113.23
2023;9;17;2;105.23
2023;9;17;3;87.55
2023;9;17;4;79.05
2023;9;17;5;77.91
2023;9;17;6;77.75
2023;9;17;7;79.05
2023;9;17;8;79.33
2023;9;17;9;78.51
2023;9;17;10;70.01
2023;9;17;11;50.23
2023;9;17;12;20.0
2023;9;17;13;5.0
2023;9;17;14;4.08
2023;9;17;15;4.3
2023;9;17;16;4.3
2023;9;17;17;4.3
2023;9;17;18;4.3
2023;9;17;19;46.17
2023;9;17;20;90.0
2023;9;17;21;122.69
2023;9;17;22;118.25
2023;9;17;23;110.05
2023;9;17;24;99.18
2023;9;18;1;85.0
2023;9;18;2;82.51
2023;9;18;3;81.73
2023;9;18;4;80.2
2023;9;18;5;81.73
2023;9;18;6;83.5
2023;9;18;7;106.96
2023;9;18;8;125.4
2023;9;18;9;129.0
2023;9;18;10;125.23
2023;9;18;11;109.1
2023;9;18;12;90.1
2023;9;18;13;88.19
2023;9;18;14;86.5
2023;9;18;15;85.0
2023;9;18;16;85.0
2023;9;18;17;86.5
2023;9;18;18;106.96
2023;9;18;19;123.91
2023;9;18;20;129.22
2023;9;18;21;149.05
2023;9;18;22;164.12
2023;9;18;23;129.22
2023;9;18;24;125.25
2023;9;19;1;129.22
2023;9;19;2;123.91
2023;9;19;3;114.08
2023;9;19;4;109.5
2023;9;19;5;104.0
2023;9;19;6;106.0
2023;9;19;7;122.0
2023;9;19;8;129.22
2023;9;19;9;129.82
2023;9;19;10;114.69
2023;9;19;11;93.93
2023;9;19;12;90.0
2023;9;19;13;89.0
2023;9;19;14;89.0
2023;9;19;15;86.0
2023;9;19;16;85.51
2023;9;19;17;86.5
2023;9;19;18;89.0
2023;9;19;19;99.99
2023;9;19;20;120.0
2023;9;19;21;140.0
2023;9;19;22;143.0
2023;9;19;23;129.22
2023;9;19;24;114.08
2023;9;20;1;110.77
2023;9;20;2;98.15
2023;9;20;3;109.13
2023;9;20;4;103.5
2023;9;20;5;101.83
2023;9;20;6;101.88
2023;9;20;7;110.77
2023;9;20;8;115.73
2023;9;20;9;116.61
2023;9;20;10;114.94
2023;9;20;11;103.5
2023;9;20;12;82.5
2023;9;20;13;81.0
2023;9;20;14;76.41
2023;9;20;15;63.0
2023;9;20;16;40.0
2023;9;20;17;40.0
2023;9;20;18;60.91
2023;9;20;19;81.73
2023;9;20;20;112.94
2023;9;20;21;115.45
2023;9;20;22;114.94
2023;9;20;23;110.0
2023;9;20;24;89.99
2023;9;21;1;78.57
2023;9;21;2;76.97
2023;9;21;3;73.77
2023;9;21;4;72.88
2023;9;21;5;70.0
2023;9;21;6;71.11
2023;9;21;7;77.57
2023;9;21;8;110.11
2023;9;21;9;115.82
2023;9;21;10;106.0
2023;9;21;11;102.13
2023;9;21;12;92.83
2023;9;21;13;88.31
2023;9;21;14;82.27
2023;9;21;15;77.57
2023;9;21;16;77.0
2023;9;21;17;77.37
2023;9;21;18;89.0
2023;9;21;19;102.0
2023;9;21;20;119.53
2023;9;21;21;121.38
2023;9;21;22;119.68
2023;9;21;23;108.65
2023;9;21;24;100.0
2023;9;22;1;103.83
2023;9;22;2;94.0
2023;9;22;3;94.0
2023;9;22;4;92.22
2023;9;22;5;90.0
2023;9;22;6;102.0
2023;9;22;7;111.33
2023;9;22;8;121.23
2023;9;22;9;125.0
2023;9;22;10;118.13
2023;9;22;11;99.64
2023;9;22;12;90.93
2023;9;22;13;85.65
2023;9;22;14;77.11
2023;9;22;15;70.77
2023;9;22;16;71.41
2023;9;22;17;76.91
2023;9;22;18;78.66
2023;9;22;19;105.0
2023;9;22;20;121.27
2023;9;22;21;133.59
2023;9;22;22;130.0
2023;9;22;23;122.0
2023;9;22;24;120.51
2023;9;23;1;121.95
2023;9;23;2;121.23
2023;9;23;3;120.35
2023;9;23;4;120.35
2023;9;23;5;120.35
2023;9;23;6;118.5
2023;9;23;7;120.51
2023;9;23;8;122.4
2023;9;23;9;121.95
2023;9;23;10;112.0
2023;9;23;11;90.75
2023;9;23;12;84.9
2023;9;23;13;79.89
2023;9;23;14;70.55
2023;9;23;15;60.63
2023;9;23;16;72.01
2023;9;23;17;78.23
2023;9;23;18;87.55
2023;9;23;19;117.82
2023;9;23;20;139.64
2023;9;23;21;145.0
2023;9;23;22;150.82
2023;9;23;23;136.1
2023;9;23;24;128.0
2023;9;24;1;136.1
2023;9;24;2;124.96
2023;9;24;3;121.57
2023;9;24;4;119.78
2023;9;24;5;114.82
2023;9;24;6;114.82
2023;9;24;7;120.35
2023;9;24;8;120.35
2023;9;24;9;106.7
2023;9;24;10;76.2
2023;9;24;11;28.83
2023;9;24;12;50.91
2023;9;24;13;70.95
2023;9;24;14;71.5
2023;9;24;15;70.95
2023;9;24;16;59.63
2023;9;24;17;70.95
2023;9;24;18;73.43
2023;9;24;19;85.2
2023;9;24;20;129.47
2023;9;24;21;143.0
2023;9;24;22;160.51
2023;9;24;23;146.11
2023;9;24;24;141.92
2023;9;25;1;127.0
2023;9;25;2;114.88
2023;9;25;3;114.62
2023;9;25;4;114.62
2023;9;25;5;114.62
2023;9;25;6;119.01
2023;9;25;7;131.76
2023;9;25;8;139.15
2023;9;25;9;143.0
2023;9;25;10;133.17
2023;9;25;11;97.07
2023;9;25;12;90.3
2023;9;25;13;90.1
2023;9;25;14;90.1
2023;9;25;15;89.3
2023;9;25;16;92.06
2023;9;25;17;97.46
2023;9;25;18;103.0
2023;9;25;19;130.07
2023;9;25;20;149.88
2023;9;25;21;156.59
2023;9;25;22;160.0
2023;9;25;23;138.37
2023;9;25;24;133.02
2023;9;26;1;122.47
2023;9;26;2;109.42
2023;9;26;3;106.62
2023;9;26;4;111.05
2023;9;26;5;111.54
2023;9;26;6;122.47
2023;9;26;7;130.91
2023;9;26;8;139.98
2023;9;26;9;146.6
2023;9;26;10;131.32
2023;9;26;11;110.01
2023;9;26;12;99.63
2023;9;26;13;98.0
2023;9;26;14;98.93
2023;9;26;15;98.0
2023;9;26;16;98.02
2023;9;26;17;104.51
2023;9;26;18;122.47
2023;9;26;19;135.42
2023;9;26;20;150.69
2023;9;26;21;163.77
2023;9;26;22;163.77
2023;9;26;23;141.7
2023;9;26;24;135.95
2023;9;27;1;122.5
2023;9;27;2;121.8
2023;9;27;3;116.08
2023;9;27;4;114.0
2023;9;27;5;103.0
2023;9;27;6;104.3
2023;9;27;7;119.57
2023;9;27;8;133.23
2023;9;27;9;140.01
2023;9;27;10;128.37
2023;9;27;11;102.33
2023;9;27;12;93.26
2023;9;27;13;92.9
2023;9;27;14;90.85
2023;9;27;15;82.2
2023;9;27;16;89.52
2023;9;27;17;87.06
2023;9;27;18;89.52
2023;9;27;19;110.02
2023;9;27;20;133.68
2023;9;27;21;170.0
2023;9;27;22;164.25
2023;9;27;23;136.0
2023;9;27;24;133.23
2023;9;28;1;115.54
2023;9;28;2;117.19
2023;9;28;3;118.91
2023;9;28;4;115.73
2023;9;28;5;113.35
2023;9;28;6;118.91
2023;9;28;7;123.84
2023;9;28;8;130.0
2023;9;28;9;133.67
2023;9;28;10;128.36
2023;9;28;11;93.4
2023;9;28;12;93.4
2023;9;28;13;93.4
2023;9;28;14;92.9
2023;9;28;15;92.9
2023;9;28;16;92.9
2023;9;28;17;93.4
2023;9;28;18;97.0
2023;9;28;19;119.77
2023;9;28;20;133.67
2023;9;28;21;147.65
2023;9;28;22;147.0
2023;9;28;23;130.0
2023;9;28;24;122.0
2023;9;29;1;115.93
2023;9;29;2;120.32
2023;9;29;3;121.0
2023;9;29;4;126.89
2023;9;29;5;127.1
2023;9;29;6;118.54
2023;9;29;7;128.36
2023;9;29;8;135.95
2023;9;29;9;138.34
2023;9;29;10;120.32
2023;9;29;11;110.84
2023;9;29;12;96.8
2023;9;29;13;94.5
2023;9;29;14;94.0
2023;9;29;15;93.65
2023;9;29;16;90.87
2023;9;29;17;96.71
2023;9;29;18;112.0
2023;9;29;19;121.45
2023;9;29;20;141.24
2023;9;29;21;149.25
2023;9;29;22;143.21
2023;9;29;23;129.91
2023;9;29;24;127.88
2023;9;30;1;126.62
2023;9;30;2;125.6
2023;9;30;3;120.0
2023;9;30;4;125.34
2023;9;30;5;124.73
2023;9;30;6;116.89
2023;9;30;7;113.72
2023;9;30;8;119.01
2023;9;30;9;113.72
2023;9;30;10;105.08
2023;9;30;11;87.5
2023;9;30;12;70.5
2023;9;30;13;42.76
2023;9;30;14;54.63
2023;9;30;15;40.0
2023;9;30;16;56.0
2023;9;30;17;81.8
2023;9;30;18;90.0
2023;9;30;19;113.72
2023;9;30;20;132.03
2023;9;30;21;145.18
2023;9;30;22;150.58
2023;9;30;23;133.67
2023;9;30;24;128.36
2023;10;1;1;126.88
2023;10;1;2;121.68
2023;10;1;3;112.99
2023;10;1;4;111.06
2023;10;1;5;109.5
2023;10;1;6;109.01
2023;10;1;7;114.0
2023;10;1;8;126.68
2023;10;1;9;124.11
2023;10;1;10;97.0
2023;10;1;11;53.0
2023;10;1;12;35.0
2023;10;1;13;35.0
2023;10;1;14;37.43
2023;10;1;15;35.0
2023;10;1;16;60.3
2023;10;1;17;62.73
2023;10;1;18;91.3
2023;10;1;19;120.06
2023;10;1;20;130.0
2023;10;1;21;137.36
2023;10;1;22;142.45
2023;10;1;23;137.36
2023;10;1;24;130.0
2023;10;2;1;122.99
2023;10;2;2;113.89
2023;10;2;3;100.92
2023;10;2;4;98.0
2023;10;2;5;97.0
2023;10;2;6;99.86
2023;10;2;7;123.31
2023;10;2;8;137.36
2023;10;2;9;144.5
2023;10;2;10;128.0
2023;10;2;11;105.32
2023;10;2;12;92.1
2023;10;2;13;90.01
2023;10;2;14;87.7
2023;10;2;15;88.07
2023;10;2;16;90.5
2023;10;2;17;93.77
2023;10;2;18;103.0
2023;10;2;19;130.61
2023;10;2;20;145.18
2023;10;2;21;160.07
2023;10;2;22;142.89
2023;10;2;23;132.98
2023;10;2;24;128.64
2023;10;3;1;126.07
2023;10;3;2;122.81
2023;10;3;3;112.96
2023;10;3;4;117.5
2023;10;3;5;124.63
2023;10;3;6;128.36
2023;10;3;7;129.57
2023;10;3;8;133.15
2023;10;3;9;134.27
2023;10;3;10;126.44
2023;10;3;11;108.17
2023;10;3;12;91.6
2023;10;3;13;90.8
2023;10;3;14;88.0
2023;10;3;15;74.99
2023;10;3;16;64.91
2023;10;3;17;64.91
2023;10;3;18;70.12
2023;10;3;19;92.0
2023;10;3;20;124.0
2023;10;3;21;130.0
2023;10;3;22;125.78
2023;10;3;23;114.0
2023;10;3;24;93.37
2023;10;4;1;85.0
2023;10;4;2;84.25
2023;10;4;3;84.82
2023;10;4;4;86.1
2023;10;4;5;90.1
2023;10;4;6;92.1
2023;10;4;7;118.0
2023;10;4;8;124.72
2023;10;4;9;129.29
2023;10;4;10;125.0
2023;10;4;11;92.2
2023;10;4;12;85.0
2023;10;4;13;84.25
2023;10;4;14;84.25
2023;10;4;15;83.55
2023;10;4;16;82.85
2023;10;4;17;84.24
2023;10;4;18;92.0
2023;10;4;19;111.12
2023;10;4;20;130.02
2023;10;4;21;139.93
2023;10;4;22;132.27
2023;10;4;23;124.72
2023;10;4;24;119.98
2023;10;5;1;103.28
2023;10;5;2;91.15
2023;10;5;3;99.2
2023;10;5;4;103.28
2023;10;5;5;101.0
2023;10;5;6;105.09
2023;10;5;7;103.28
2023;10;5;8;120.59
2023;10;5;9;124.92
2023;10;5;10;112.0
2023;10;5;11;87.33
2023;10;5;12;84.22
2023;10;5;13;82.45
2023;10;5;14;81.05
2023;10;5;15;80.03
2023;10;5;16;83.8
2023;10;5;17;83.57
2023;10;5;18;85.2
2023;10;5;19;112.94
2023;10;5;20;135.25
2023;10;5;21;139.4
2023;10;5;22;129.74
2023;10;5;23;122.39
2023;10;5;24;112.84
2023;10;6;1;118.69
2023;10;6;2;116.46
2023;10;6;3;113.27
2023;10;6;4;112.23
2023;10;6;5;106.48
2023;10;6;6;98.0
2023;10;6;7;113.27
2023;10;6;8;121.74
2023;10;6;9;123.0
2023;10;6;10;112.84
2023;10;6;11;94.58
2023;10;6;12;85.2
2023;10;6;13;84.0
2023;10;6;14;83.1
2023;10;6;15;81.9
2023;10;6;16;81.4
2023;10;6;17;84.4
2023;10;6;18;88.49
2023;10;6;19;112.5
2023;10;6;20;119.0
2023;10;6;21;130.0
2023;10;6;22;122.45
2023;10;6;23;117.0
2023;10;6;24;112.23
2023;10;7;1;116.3
2023;10;7;2;113.29
2023;10;7;3;100.47
2023;10;7;4;99.28
2023;10;7;5;99.28
2023;10;7;6;100.01
2023;10;7;7;109.49
2023;10;7;8;113.8
2023;10;7;9;114.28
2023;10;7;10;100.47
2023;10;7;11;85.2
2023;10;7;12;80.26
2023;10;7;13;65.0
2023;10;7;14;75.8
2023;10;7;15;73.0
2023;10;7;16;60.0
2023;10;7;17;74.3
2023;10;7;18;86.44
2023;10;7;19;102.28
2023;10;7;20;118.64
2023;10;7;21;125.0
2023;10;7;22;125.0
2023;10;7;23;121.61
2023;10;7;24;120.59
2023;10;8;1;121.79
2023;10;8;2;119.01
2023;10;8;3;115.6
2023;10;8;4;120.31
2023;10;8;5;115.6
2023;10;8;6;115.6
2023;10;8;7;115.6
2023;10;8;8;118.75
2023;10;8;9;115.6
2023;10;8;10;102.71
2023;10;8;11;85.95
2023;10;8;12;75.7
2023;10;8;13;69.51
2023;10;8;14;55.14
2023;10;8;15;54.59
2023;10;8;16;70.8
2023;10;8;17;79.86
2023;10;8;18;87.0
2023;10;8;19;116.69
2023;10;8;20;139.01
2023;10;8;21;131.85
2023;10;8;22;129.82
2023;10;8;23;126.24
2023;10;8;24;118.85
2023;10;9;1;125.48
2023;10;9;2;125.0
2023;10;9;3;120.76
2023;10;9;4;120.76
2023;10;9;5;120.76
2023;10;9;6;121.01
2023;10;9;7;125.48
2023;10;9;8;131.03
2023;10;9;9;134.74
2023;10;9;10;125.48
2023;10;9;11;111.78
2023;10;9;12;105.38
2023;10;9;13;99.33
2023;10;9;14;93.02
2023;10;9;15;93.02
2023;10;9;16;93.0
2023;10;9;17;103.68
2023;10;9;18;109.85
2023;10;9;19;129.71
2023;10;9;20;143.32
2023;10;9;21;184.5
2023;10;9;22;134.75
2023;10;9;23;129.71
2023;10;9;24;121.5
2023;10;10;1;129.91
2023;10;10;2;125.0
2023;10;10;3;124.6
2023;10;10;4;124.29
2023;10;10;5;124.29
2023;10;10;6;124.8
2023;10;10;7;125.68
2023;10;10;8;148.74
2023;10;10;9;157.32
2023;10;10;10;139.14
2023;10;10;11;121.74
2023;10;10;12;105.45
2023;10;10;13;100.05
2023;10;10;14;100.05
2023;10;10;15;100.0
2023;10;10;16;99.25
2023;10;10;17;100.25
2023;10;10;18;114.13
2023;10;10;19;129.98
2023;10;10;20;143.21
2023;10;10;21;157.32
2023;10;10;22;149.55
2023;10;10;23;135.0
2023;10;10;24;125.08
2023;10;11;1;132.12
2023;10;11;2;131.11
2023;10;11;3;130.4
2023;10;11;4;130.4
2023;10;11;5;131.11
2023;10;11;6;130.4
2023;10;11;7;130.4
2023;10;11;8;137.74
2023;10;11;9;142.42
2023;10;11;10;136.15
2023;10;11;11;106.48
2023;10;11;12;96.48
2023;10;11;13;95.0
2023;10;11;14;96.09
2023;10;11;15;93.0
2023;10;11;16;90.0
2023;10;11;17;94.0
2023;10;11;18;106.3
2023;10;11;19;132.12
2023;10;11;20;142.24
2023;10;11;21;158.28
2023;10;11;22;148.0
2023;10;11;23;139.67
2023;10;11;24;136.15
2023;10;12;1;133.74
2023;10;12;2;133.19
2023;10;12;3;131.12
2023;10;12;4;131.12
2023;10;12;5;129.82
2023;10;12;6;129.4
2023;10;12;7;128.56
2023;10;12;8;134.24
2023;10;12;9;137.46
2023;10;12;10;137.34
2023;10;12;11;127.15
2023;10;12;12;96.0
2023;10;12;13;91.5
2023;10;12;14;91.5
2023;10;12;15;90.74
2023;10;12;16;88.23
2023;10;12;17;89.87
2023;10;12;18;96.0
2023;10;12;19;132.34
2023;10;12;20;140.2
2023;10;12;21;152.03
2023;10;12;22;139.52
2023;10;12;23;137.34
2023;10;12;24;130.0
2023;10;13;1;130.22
2023;10;13;2;127.91
2023;10;13;3;121.9
2023;10;13;4;105.49
2023;10;13;5;103.0
2023;10;13;6;106.0
2023;10;13;7;128.06
2023;10;13;8;135.15
2023;10;13;9;143.0
2023;10;13;10;133.19
2023;10;13;11;115.25
2023;10;13;12;94.32
2023;10;13;13;93.99
2023;10;13;14;91.25
2023;10;13;15;90.25
2023;10;13;16;90.0
2023;10;13;17;93.74
2023;10;13;18;125.01
2023;10;13;19;130.22
2023;10;13;20;139.05
2023;10;13;21;142.71
2023;10;13;22;140.32
2023;10;13;23;135.15
2023;10;13;24;132.13
2023;10;14;1;140.02
2023;10;14;2;139.41
2023;10;14;3;139.15
2023;10;14;4;138.98
2023;10;14;5;137.77
2023;10;14;6;136.6
2023;10;14;7;136.8
2023;10;14;8;134.4
2023;10;14;9;136.08
2023;10;14;10;137.01
2023;10;14;11;135.93
2023;10;14;12;139.4
2023;10;14;13;138.98
2023;10;14;14;138.15
2023;10;14;15;130.5
2023;10;14;16;112.42
2023;10;14;17;108.57
2023;10;14;18;120.0
2023;10;14;19;139.4
2023;10;14;20;142.22
2023;10;14;21;143.09
2023;10;14;22;140.21
2023;10;14;23;138.98
2023;10;14;24;139.15
2023;10;15;1;139.68
2023;10;15;2;139.24
2023;10;15;3;137.1
2023;10;15;4;135.0
2023;10;15;5;135.0
2023;10;15;6;138.96
2023;10;15;7;139.24
2023;10;15;8;140.21
2023;10;15;9;142.12
2023;10;15;10;140.83
2023;10;15;11;111.62
2023;10;15;12;98.99
2023;10;15;13;98.99
2023;10;15;14;103.32
2023;10;15;15;103.32
2023;10;15;16;98.0
2023;10;15;17;98.99
2023;10;15;18;139.04
2023;10;15;19;146.75
2023;10;15;20;155.91
2023;10;15;21;162.34
2023;10;15;22;163.42
2023;10;15;23;154.71
2023;10;15;24;149.67
2023;10;16;1;140.02
2023;10;16;2;137.2
2023;10;16;3;123.64
2023;10;16;4;112.29
2023;10;16;5;110.24
2023;10;16;6;111.0
2023;10;16;7;139.56
2023;10;16;8;159.37
2023;10;16;9;175.12
2023;10;16;10;156.57
2023;10;16;11;141.95
2023;10;16;12;140.02
2023;10;16;13;136.23
2023;10;16;14;135.0
2023;10;16;15;127.0
2023;10;16;16;118.26
2023;10;16;17;138.96
2023;10;16;18;145.94
2023;10;16;19;155.0
2023;10;16;20;155.65
2023;10;16;21;154.19
2023;10;16;22;145.54
2023;10;16;23;135.2
2023;10;16;24;119.22
2023;10;17;1;127.58
2023;10;17;2;114.04
2023;10;17;3;108.22
2023;10;17;4;96.3
2023;10;17;5;93.2
2023;10;17;6;95.32
2023;10;17;7;114.0
2023;10;17;8;133.81
2023;10;17;9;139.5
2023;10;17;10;139.11
2023;10;17;11;130.0
2023;10;17;12;113.94
2023;10;17;13;96.26
2023;10;17;14;94.25
2023;10;17;15;90.45
2023;10;17;16;90.0
2023;10;17;17;90.0
2023;10;17;18;91.8
2023;10;17;19;106.01
2023;10;17;20;114.28
2023;10;17;21;128.24
2023;10;17;22;103.99
2023;10;17;23;92.1
2023;10;17;24;84.78
2023;10;18;1;61.37
2023;10;18;2;38.0
2023;10;18;3;27.01
2023;10;18;4;10.0
2023;10;18;5;5.0
2023;10;18;6;13.23
2023;10;18;7;49.18
2023;10;18;8;75.32
2023;10;18;9;98.74
2023;10;18;10;95.27
2023;10;18;11;87.0
2023;10;18;12;71.67
2023;10;18;13;62.26
2023;10;18;14;60.57
2023;10;18;15;50.0
2023;10;18;16;45.55
2023;10;18;17;46.97
2023;10;18;18;61.37
2023;10;18;19;83.99
2023;10;18;20;102.56
2023;10;18;21;101.3
2023;10;18;22;88.87
2023;10;18;23;70.0
2023;10;18;24;55.77
2023;10;19;1;22.93
2023;10;19;2;4.3
2023;10;19;3;4.3
2023;10;19;4;4.3
2023;10;19;5;4.3
2023;10;19;6;6.5
2023;10;19;7;53.25
2023;10;19;8;75.0
2023;10;19;9;92.25
2023;10;19;10;95.0
2023;10;19;11;93.97
2023;10;19;12;93.97
2023;10;19;13;95.51
2023;10;19;14;95.51
2023;10;19;15;93.97
2023;10;19;16;93.97
2023;10;19;17;94.86
2023;10;19;18;93.97
2023;10;19;19;91.02
2023;10;19;20;91.02
2023;10;19;21;95.72
2023;10;19;22;93.97
2023;10;19;23;75.0
2023;10;19;24;62.75
2023;10;20;1;37.42
2023;10;20;2;5.0
2023;10;20;3;4.3
2023;10;20;4;4.3
2023;10;20;5;4.3
2023;10;20;6;4.3
2023;10;20;7;4.3
2023;10;20;8;27.26
2023;10;20;9;39.77
2023;10;20;10;36.18
2023;10;20;11;5.0
2023;10;20;12;4.3
2023;10;20;13;4.3
2023;10;20;14;4.3
2023;10;20;15;1.68
2023;10;20;16;1.64
2023;10;20;17;3.0
2023;10;20;18;4.3
2023;10;20;19;30.0
2023;10;20;20;52.67
2023;10;20;21;74.99
2023;10;20;22;74.2
2023;10;20;23;70.27
2023;10;20;24;57.15
2023;10;21;1;53.1
2023;10;21;2;37.27
2023;10;21;3;39.74
2023;10;21;4;25.0
2023;10;21;5;16.35
2023;10;21;6;16.35
2023;10;21;7;29.63
2023;10;21;8;51.6
2023;10;21;9;55.0
2023;10;21;10;56.7
2023;10;21;11;44.83
2023;10;21;12;31.1
2023;10;21;13;20.8
2023;10;21;14;10.0
2023;10;21;15;13.21
2023;10;21;16;17.05
2023;10;21;17;17.75
2023;10;21;18;50.09
2023;10;21;19;89.47
2023;10;21;20;139.98
2023;10;21;21;200.0
2023;10;21;22;180.01
2023;10;21;23;142.89
2023;10;21;24;131.86
2023;10;22;1;130.0
2023;10;22;2;115.04
2023;10;22;3;113.93
2023;10;22;4;112.67
2023;10;22;5;111.26
2023;10;22;6;106.05
2023;10;22;7;101.64
2023;10;22;8;91.6
2023;10;22;9;86.16
2023;10;22;10;80.0
2023;10;22;11;68.55
2023;10;22;12;58.99
2023;10;22;13;52.6
2023;10;22;14;51.6
2023;10;22;15;46.2
2023;10;22;16;52.4
2023;10;22;17;68.55
2023;10;22;18;75.0
2023;10;22;19;85.0
2023;10;22;20;98.25
2023;10;22;21;111.9
2023;10;22;22;105.1
2023;10;22;23;90.01
2023;10;22;24;75.0
2023;10;23;1;104.31
2023;10;23;2;100.44
2023;10;23;3;101.28
2023;10;23;4;99.27
2023;10;23;5;96.9
2023;10;23;6;100.68
2023;10;23;7;104.31
2023;10;23;8;136.81
2023;10;23;9;157.47
2023;10;23;10;150.46
2023;10;23;11;128.07
2023;10;23;12;109.03
2023;10;23;13;103.2
2023;10;23;14;103.22
2023;10;23;15;107.0
2023;10;23;16;111.12
2023;10;23;17;114.8
2023;10;23;18;126.87
2023;10;23;19;136.51
2023;10;23;20;157.91
2023;10;23;21;215.02
2023;10;23;22;165.0
2023;10;23;23;125.25
2023;10;23;24;123.96
2023;10;24;1;127.05
2023;10;24;2;124.53
2023;10;24;3;119.31
2023;10;24;4;110.02
2023;10;24;5;105.01
2023;10;24;6;100.19
2023;10;24;7;110.02
2023;10;24;8;122.96
2023;10;24;9;132.13
2023;10;24;10;125.79
2023;10;24;11;109.0
2023;10;24;12;79.52
2023;10;24;13;73.09
2023;10;24;14;65.1
2023;10;24;15;64.95
2023;10;24;16;65.8
2023;10;24;17;77.05
2023;10;24;18;94.6
2023;10;24;19;109.5
2023;10;24;20;124.35
2023;10;24;21;128.46
2023;10;24;22;119.31
2023;10;24;23;114.1
2023;10;24;24;98.37
2023;10;25;1;70.75
2023;10;25;2;64.75
2023;10;25;3;62.65
2023;10;25;4;61.42
2023;10;25;5;45.59
2023;10;25;6;59.75
2023;10;25;7;65.1
2023;10;25;8;88.59
2023;10;25;9;104.25
2023;10;25;10;95.0
2023;10;25;11;70.75
2023;10;25;12;62.65
2023;10;25;13;45.48
2023;10;25;14;35.0
2023;10;25;15;20.0
2023;10;25;16;17.45
2023;10;25;17;37.77
2023;10;25;18;64.75
2023;10;25;19;85.0
2023;10;25;20;97.56
2023;10;25;21;109.68
2023;10;25;22;105.97
2023;10;25;23;92.7
2023;10;25;24;86.4
2023;10;26;1;51.4
2023;10;26;2;40.55
2023;10;26;3;35.45
2023;10;26;4;35.45
2023;10;26;5;34.75
2023;10;26;6;35.45
2023;10;26;7;54.4
2023;10;26;8;72.4
2023;10;26;9;78.25
2023;10;26;10;78.0
2023;10;26;11;73.01
2023;10;26;12;54.93
2023;10;26;13;45.0
2023;10;26;14;35.75
2023;10;26;15;32.65
2023;10;26;16;21.95
2023;10;26;17;33.35
2023;10;26;18;40.55
2023;10;26;19;54.6
2023;10;26;20;55.1
2023;10;26;21;76.9
2023;10;26;22;75.0
2023;10;26;23;72.4
2023;10;26;24;55.2
2023;10;27;1;22.93
2023;10;27;2;11.97
2023;10;27;3;4.3
2023;10;27;4;4.3
2023;10;27;5;4.3
2023;10;27;6;4.3
2023;10;27;7;25.65
2023;10;27;8;42.78
2023;10;27;9;51.17
2023;10;27;10;45.1
2023;10;27;11;28.45
2023;10;27;12;4.3
2023;10;27;13;4.3
2023;10;27;14;4.3
2023;10;27;15;4.3
2023;10;27;16;4.3
2023;10;27;17;4.3
2023;10;27;18;14.0
2023;10;27;19;44.6
2023;10;27;20;62.83
2023;10;27;21;92.49
2023;10;27;22;69.7
2023;10;27;23;53.25
2023;10;27;24;45.1
2023;10;28;1;15.07
2023;10;28;2;4.55
2023;10;28;3;4.3
2023;10;28;4;4.3
2023;10;28;5;4.3
2023;10;28;6;4.3
2023;10;28;7;4.3
2023;10;28;8;4.3
2023;10;28;9;6.04
2023;10;28;10;6.04
2023;10;28;11;4.3
2023;10;28;12;2.8
2023;10;28;13;1.62
2023;10;28;14;1.34
2023;10;28;15;0.0
2023;10;28;16;0.0
2023;10;28;17;0.0
2023;10;28;18;1.62
2023;10;28;19;4.3
2023;10;28;20;19.17
2023;10;28;21;23.55
2023;10;28;22;20.25
2023;10;28;23;14.0
2023;10;28;24;4.3
2023;10;29;1;4.3
2023;10;29;2;1.38
