Year,Month,Day,Temp_min_C_Nat,Temp_max_C_Nat,Temp_media_C_Nat,RadiacionGlobal_media_Wm2_Nat,Viento_media_ms_Nat,DayOfYear
2026,5,22,11.414840942170933,22.849282282628717,17.07668113621229,296.59867304105836,2.3810478976286586,142
2026,5,23,11.488689201247867,21.89814636195401,16.668602330343624,266.2798034940322,2.2321727439934778,143
2026,5,24,11.00604512430504,22.398918975629407,16.850115538914746,280.21196856861906,2.344785632169073,144
2026,5,25,11.245028401983332,22.3422625472532,16.836991589537497,250.86273947207061,2.54618303678001,145
2026,5,26,11.588331412978105,22.094098417194804,16.79380744007943,281.4747311153339,2.4746747050815867,146
2026,5,27,11.867732092440683,22.20854701809967,17.041380298766217,273.0627713631532,2.555940431053608,147
2026,5,28,12.065361847576352,22.1882586362159,17.013100221012436,264.71172568565476,2.555593240433892,148
2026,5,29,12.243208305515214,23.02776937436284,17.511159844375538,316.9093670096475,1.829444582538109,149
2026,5,30,11.76686287032417,22.160114295923492,17.034585736578375,303.26080251299436,2.171377044177793,150
2026,5,31,11.608043303046724,21.94919163645574,16.90015124909941,302.3696647184278,2.3822848670072183,151
2026,6,1,12.398239428667758,22.988966764738763,17.76206126162747,300.89233538203206,2.9306324377485735,152
2026,6,2,12.011746031869155,23.67239284370809,17.985747579825507,328.40028824309536,2.6064448924163766,153
2026,6,3,12.710551503692205,25.096323098662634,19.12664150874977,318.1041440849128,2.3694471656006257,154
2026,6,4,12.56839870932384,23.634731647397775,18.529125199079175,313.5618263643782,2.7507107817674963,155
2026,6,5,12.752798068747875,24.110143610839472,18.61852233685356,295.3236666497038,2.2870058651963316,156
2026,6,6,13.025691246790517,24.600291328935658,19.196236258726177,323.09304769669706,2.7325419714306323,157
2026,6,7,13.496359767340383,24.305976699251122,19.202333513496892,331.89054230041324,2.7056856842822956,158
2026,6,8,12.846359993928198,24.574804273258138,19.124335666036075,304.31618380565965,1.9272589903926394,159
2026,6,9,13.719054607710211,25.34441689741486,19.69196679092329,304.8522446546121,2.103843394111244,160
2026,6,10,13.823425073662195,25.445807608799996,19.76870712351541,317.2486282518009,1.998029944218608,161
2026,6,11,14.22887920030109,24.87631543204984,19.509028249316653,293.73192801684553,2.201776974926484,162
2026,6,12,13.860964315898011,25.050795463787175,19.534894549698087,325.3958770567888,2.4147053358979136,163
2026,6,13,14.192298585762968,25.776237986262377,20.18386958383434,332.5966431520043,2.496548435659781,164
2026,6,14,14.473288477642976,26.004838689925666,20.445945958514482,303.6228562070025,2.582452577553322,165
2026,6,15,14.613569746925855,26.652976261964845,20.698915015327664,280.60171926363853,3.003860810843542,166
2026,6,16,15.147963062519528,24.887277927488704,19.869500748705452,280.6366666894704,2.4605298219918152,167
