Municipio,Potencia,Grupo,Fecha,Provincia,__mun_key__,LATITUD_ETRS89,LONGITUD_ETRS89
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Murillo el Cuende,5.0,Solar,2007-06-11,Navarra,murillo cuende,"42,39818663","-1,62939632"
Tudela,48.0,Solar,2007-06-15,Navarra,tudela,"42,06346352","-1,60578122"
Tudela,10.0,Solar,2007-06-15,Navarra,tudela,"42,06346352","-1,60578122"
Tudela,5.0,Solar,2007-06-15,Navarra,tudela,"42,06346352","-1,60578122"
Tudela,5.0,Solar,2007-06-15,Navarra,tudela,"42,06346352","-1,60578122"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-20,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-25,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-25,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,25.0,Solar,2007-06-26,Navarra,villafranca,"42,27884419","-1,75105568"
Valle de EgÃ¼Ã©s/Eguesibar,9.2,Solar,2007-06-26,Navarra,valle ega 1 4a c s eguesibar,,
Lodosa,90.0,Solar,2007-06-19,Navarra,lodosa,"42,42309729","-2,07864943"
Falces,50.0,Solar,2007-06-19,Navarra,falces,"42,38908041","-1,79601993"
Villafranca,40.0,Solar,2007-06-19,Navarra,villafranca,"42,27884419","-1,75105568"
Villafranca,6.9,Solar,2007-06-19,Navarra,villafranca,"42,27884419","-1,75105568"
Tafalla,70.0,Solar,2008-04-25,Navarra,tafalla,"42,52831262","-1,67714182"
Tafalla,30.0,Solar,2007-06-15,Navarra,tafalla,"42,52831262","-1,67714182"
Eulate,49.5,Solar,2007-06-12,Navarra,eulate,"42,77678422","-2,20858103"
Zizur Mayor/Zizur Nagusia,2.3,Solar,2007-06-19,Navarra,zizur mayor zizur nagusia,"42,7934296","-1,69502829"
CÃ¡seda,5.0,Solar,2007-06-25,Navarra,ca!seda,,
CÃ¡seda,5.0,Solar,2007-06-25,Navarra,ca!seda,,
CÃ¡seda,5.0,Solar,2007-06-25,Navarra,ca!seda,,
Berrioplano,2.5,Solar,2007-07-02,Navarra,berrioplano,,
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,45.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,15.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,15.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,15.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,15.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,15.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,15.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,15.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,15.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,15.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,15.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
Fitero,5.0,Solar,2007-07-12,Navarra,fitero,"42,05613815","-1,85707158"
