Year,Month,Day,IPC Diario
2022,7,20,109.986
2022,7,21,109.986
2022,7,22,109.986
2022,7,23,109.986
2022,7,24,109.986
2022,7,25,109.986
2022,7,26,109.986
2022,7,27,109.986
2022,7,28,109.986
2022,7,29,109.986
2022,7,30,109.986
2022,7,31,109.986
2022,8,1,110.265
2022,8,2,110.265
2022,8,3,110.265
2022,8,4,110.265
2022,8,5,110.265
2022,8,6,110.265
2022,8,7,110.265
2022,8,8,110.265
2022,8,9,110.265
2022,8,10,110.265
2022,8,11,110.265
2022,8,12,110.265
2022,8,13,110.265
2022,8,14,110.265
2022,8,15,110.265
2022,8,16,110.265
2022,8,17,110.265
2022,8,18,110.265
2022,8,19,110.265
2022,8,20,110.265
2022,8,21,110.265
2022,8,22,110.265
2022,8,23,110.265
2022,8,24,110.265
2022,8,25,110.265
2022,8,26,110.265
2022,8,27,110.265
2022,8,28,110.265
2022,8,29,110.265
2022,8,30,110.265
2022,8,31,110.265
2022,9,1,109.498
2022,9,2,109.498
2022,9,3,109.498
2022,9,4,109.498
2022,9,5,109.498
2022,9,6,109.498
2022,9,7,109.498
2022,9,8,109.498
2022,9,9,109.498
2022,9,10,109.498
2022,9,11,109.498
2022,9,12,109.498
2022,9,13,109.498
2022,9,14,109.498
2022,9,15,109.498
2022,9,16,109.498
2022,9,17,109.498
2022,9,18,109.498
2022,9,19,109.498
2022,9,20,109.498
2022,9,21,109.498
2022,9,22,109.498
2022,9,23,109.498
2022,9,24,109.498
2022,9,25,109.498
2022,9,26,109.498
2022,9,27,109.498
2022,9,28,109.498
2022,9,29,109.498
2022,9,30,109.498
2022,10,1,109.866
2022,10,2,109.866
2022,10,3,109.866
2022,10,4,109.866
2022,10,5,109.866
2022,10,6,109.866
2022,10,7,109.866
2022,10,8,109.866
2022,10,9,109.866
2022,10,10,109.866
2022,10,11,109.866
2022,10,12,109.866
2022,10,13,109.866
2022,10,14,109.866
2022,10,15,109.866
2022,10,16,109.866
2022,10,17,109.866
2022,10,18,109.866
2022,10,19,109.866
2022,10,20,109.866
2022,10,21,109.866
2022,10,22,109.866
2022,10,23,109.866
2022,10,24,109.866
2022,10,25,109.866
2022,10,26,109.866
2022,10,27,109.866
2022,10,28,109.866
2022,10,29,109.866
2022,10,30,109.866
2022,10,31,109.866
2022,11,1,109.734
2022,11,2,109.734
2022,11,3,109.734
2022,11,4,109.734
2022,11,5,109.734
2022,11,6,109.734
2022,11,7,109.734
2022,11,8,109.734
2022,11,9,109.734
2022,11,10,109.734
2022,11,11,109.734
2022,11,12,109.734
2022,11,13,109.734
2022,11,14,109.734
2022,11,15,109.734
2022,11,16,109.734
2022,11,17,109.734
2022,11,18,109.734
2022,11,19,109.734
2022,11,20,109.734
2022,11,21,109.734
2022,11,22,109.734
2022,11,23,109.734
2022,11,24,109.734
2022,11,25,109.734
2022,11,26,109.734
2022,11,27,109.734
2022,11,28,109.734
2022,11,29,109.734
2022,11,30,109.734
2022,12,1,109.899
2022,12,2,109.899
2022,12,3,109.899
2022,12,4,109.899
2022,12,5,109.899
2022,12,6,109.899
2022,12,7,109.899
2022,12,8,109.899
2022,12,9,109.899
2022,12,10,109.899
2022,12,11,109.899
2022,12,12,109.899
2022,12,13,109.899
2022,12,14,109.899
2022,12,15,109.899
2022,12,16,109.899
2022,12,17,109.899
2022,12,18,109.899
2022,12,19,109.899
2022,12,20,109.899
2022,12,21,109.899
2022,12,22,109.899
2022,12,23,109.899
2022,12,24,109.899
2022,12,25,109.899
2022,12,26,109.899
2022,12,27,109.899
2022,12,28,109.899
2022,12,29,109.899
2022,12,30,109.899
2022,12,31,109.899
2021,1,1,97.583
2021,1,2,97.583
2021,1,3,97.583
2021,1,4,97.583
2021,1,5,97.583
2021,1,6,97.583
2021,1,7,97.583
2021,1,8,97.583
2021,1,9,97.583
2021,1,10,97.583
2021,1,11,97.583
2021,1,12,97.583
2021,1,13,97.583
2021,1,14,97.583
2021,1,15,97.583
2021,1,16,97.583
2021,1,17,97.583
2021,1,18,97.583
2021,1,19,97.583
2021,1,20,97.583
2021,1,21,97.583
2021,1,22,97.583
2021,1,23,97.583
2021,1,24,97.583
2021,1,25,97.583
2021,1,26,97.583
2021,1,27,97.583
2021,1,28,97.583
2021,1,29,97.583
2021,1,30,97.583
2021,1,31,97.583
2021,2,1,97.008
2021,2,2,97.008
2021,2,3,97.008
2021,2,4,97.008
2021,2,5,97.008
2021,2,6,97.008
2021,2,7,97.008
2021,2,8,97.008
2021,2,9,97.008
2021,2,10,97.008
2021,2,11,97.008
2021,2,12,97.008
2021,2,13,97.008
2021,2,14,97.008
2021,2,15,97.008
2021,2,16,97.008
2021,2,17,97.008
2021,2,18,97.008
2021,2,19,97.008
2021,2,20,97.008
2021,2,21,97.008
2021,2,22,97.008
2021,2,23,97.008
2021,2,24,97.008
2021,2,25,97.008
2021,2,26,97.008
2021,2,27,97.008
2021,2,28,97.008
2021,3,1,97.949
2021,3,2,97.949
2021,3,3,97.949
2021,3,4,97.949
2021,3,5,97.949
2021,3,6,97.949
2021,3,7,97.949
2021,3,8,97.949
2021,3,9,97.949
2021,3,10,97.949
2021,3,11,97.949
2021,3,12,97.949
2021,3,13,97.949
2021,3,14,97.949
2021,3,15,97.949
2021,3,16,97.949
2021,3,17,97.949
2021,3,18,97.949
2021,3,19,97.949
2021,3,20,97.949
2021,3,21,97.949
2021,3,22,97.949
2021,3,23,97.949
2021,3,24,97.949
2021,3,25,97.949
2021,3,26,97.949
2021,3,27,97.949
2021,3,28,97.949
2021,3,29,97.949
2021,3,30,97.949
2021,3,31,97.949
2021,4,1,99.105
2021,4,2,99.105
2021,4,3,99.105
2021,4,4,99.105
2021,4,5,99.105
2021,4,6,99.105
2021,4,7,99.105
2021,4,8,99.105
2021,4,9,99.105
2021,4,10,99.105
2021,4,11,99.105
2021,4,12,99.105
2021,4,13,99.105
2021,4,14,99.105
2021,4,15,99.105
2021,4,16,99.105
2021,4,17,99.105
2021,4,18,99.105
2021,4,19,99.105
2021,4,20,99.105
2021,4,21,99.105
2021,4,22,99.105
2021,4,23,99.105
2021,4,24,99.105
2021,4,25,99.105
2021,4,26,99.105
2021,4,27,99.105
2021,4,28,99.105
2021,4,29,99.105
2021,4,30,99.105
2021,5,1,99.572
2021,5,2,99.572
2021,5,3,99.572
2021,5,4,99.572
2021,5,5,99.572
2021,5,6,99.572
2021,5,7,99.572
2021,5,8,99.572
2021,5,9,99.572
2021,5,10,99.572
2021,5,11,99.572
2021,5,12,99.572
2021,5,13,99.572
2021,5,14,99.572
2021,5,15,99.572
2021,5,16,99.572
2021,5,17,99.572
2021,5,18,99.572
2021,5,19,99.572
2021,5,20,99.572
2021,5,21,99.572
2021,5,22,99.572
2021,5,23,99.572
2021,5,24,99.572
2021,5,25,99.572
2021,5,26,99.572
2021,5,27,99.572
2021,5,28,99.572
2021,5,29,99.572
2021,5,30,99.572
2021,5,31,99.572
2021,6,1,100.046
2021,6,2,100.046
2021,6,3,100.046
2021,6,4,100.046
2021,6,5,100.046
2021,6,6,100.046
2021,6,7,100.046
2021,6,8,100.046
2021,6,9,100.046
2021,6,10,100.046
2021,6,11,100.046
2021,6,12,100.046
2021,6,13,100.046
2021,6,14,100.046
2021,6,15,100.046
2021,6,16,100.046
2021,6,17,100.046
2021,6,18,100.046
2021,6,19,100.046
2021,6,20,100.046
2021,6,21,100.046
2021,6,22,100.046
2021,6,23,100.046
2021,6,24,100.046
2021,6,25,100.046
2021,6,26,100.046
2021,6,27,100.046
2021,6,28,100.046
2021,6,29,100.046
2021,6,30,100.046
2021,7,1,99.292
2021,7,2,99.292
2021,7,3,99.292
2021,7,4,99.292
2021,7,5,99.292
2021,7,6,99.292
2021,7,7,99.292
2021,7,8,99.292
2021,7,9,99.292
2021,7,10,99.292
2021,7,11,99.292
2021,7,12,99.292
2021,7,13,99.292
2021,7,14,99.292
2021,7,15,99.292
2021,7,16,99.292
2021,7,17,99.292
2021,7,18,99.292
2021,7,19,99.292
2021,7,20,99.292
2021,7,21,99.292
2021,7,22,99.292
2021,7,23,99.292
2021,7,24,99.292
2021,7,25,99.292
2021,7,26,99.292
2021,7,27,99.292
2021,7,28,99.292
2021,7,29,99.292
2021,7,30,99.292
2021,7,31,99.292
2021,8,1,99.743
2021,8,2,99.743
2021,8,3,99.743
2021,8,4,99.743
2021,8,5,99.743
2021,8,6,99.743
2021,8,7,99.743
2021,8,8,99.743
2021,8,9,99.743
2021,8,10,99.743
2021,8,11,99.743
2021,8,12,99.743
2021,8,13,99.743
2021,8,14,99.743
2021,8,15,99.743
2021,8,16,99.743
2021,8,17,99.743
2021,8,18,99.743
2021,8,19,99.743
2021,8,20,99.743
2021,8,21,99.743
2021,8,22,99.743
2021,8,23,99.743
2021,8,24,99.743
2021,8,25,99.743
2021,8,26,99.743
2021,8,27,99.743
2021,8,28,99.743
2021,8,29,99.743
2021,8,30,99.743
2021,8,31,99.743
2021,9,1,100.575
2021,9,2,100.575
2021,9,3,100.575
2021,9,4,100.575
2021,9,5,100.575
2021,9,6,100.575
2021,9,7,100.575
2021,9,8,100.575
2021,9,9,100.575
2021,9,10,100.575
2021,9,11,100.575
2021,9,12,100.575
2021,9,13,100.575
2021,9,14,100.575
2021,9,15,100.575
2021,9,16,100.575
2021,9,17,100.575
2021,9,18,100.575
2021,9,19,100.575
2021,9,20,100.575
2021,9,21,100.575
2021,9,22,100.575
2021,9,23,100.575
2021,9,24,100.575
2021,9,25,100.575
2021,9,26,100.575
2021,9,27,100.575
2021,9,28,100.575
2021,9,29,100.575
2021,9,30,100.575
2021,10,1,102.425
2021,10,2,102.425
2021,10,3,102.425
2021,10,4,102.425
2021,10,5,102.425
2021,10,6,102.425
2021,10,7,102.425
2021,10,8,102.425
2021,10,9,102.425
2021,10,10,102.425
2021,10,11,102.425
2021,10,12,102.425
2021,10,13,102.425
2021,10,14,102.425
2021,10,15,102.425
2021,10,16,102.425
2021,10,17,102.425
2021,10,18,102.425
2021,10,19,102.425
2021,10,20,102.425
2021,10,21,102.425
2021,10,22,102.425
2021,10,23,102.425
2021,10,24,102.425
2021,10,25,102.425
2021,10,26,102.425
2021,10,27,102.425
2021,10,28,102.425
2021,10,29,102.425
2021,10,30,102.425
2021,10,31,102.425
2021,11,1,102.738
2021,11,2,102.738
2021,11,3,102.738
2021,11,4,102.738
2021,11,5,102.738
2021,11,6,102.738
2021,11,7,102.738
2021,11,8,102.738
2021,11,9,102.738
2021,11,10,102.738
2021,11,11,102.738
2021,11,12,102.738
2021,11,13,102.738
2021,11,14,102.738
2021,11,15,102.738
2021,11,16,102.738
2021,11,17,102.738
2021,11,18,102.738
2021,11,19,102.738
2021,11,20,102.738
2021,11,21,102.738
2021,11,22,102.738
2021,11,23,102.738
2021,11,24,102.738
2021,11,25,102.738
2021,11,26,102.738
2021,11,27,102.738
2021,11,28,102.738
2021,11,29,102.738
2021,11,30,102.738
2021,12,1,103.965
2021,12,2,103.965
2021,12,3,103.965
2021,12,4,103.965
2021,12,5,103.965
2021,12,6,103.965
2021,12,7,103.965
2021,12,8,103.965
2021,12,9,103.965
2021,12,10,103.965
2021,12,11,103.965
2021,12,12,103.965
2021,12,13,103.965
2021,12,14,103.965
2021,12,15,103.965
2021,12,16,103.965
2021,12,17,103.965
2021,12,18,103.965
2021,12,19,103.965
2021,12,20,103.965
2021,12,21,103.965
2021,12,22,103.965
2021,12,23,103.965
2021,12,24,103.965
2021,12,25,103.965
2021,12,26,103.965
2021,12,27,103.965
2021,12,28,103.965
2021,12,29,103.965
2021,12,30,103.965
2021,12,31,103.965
2020,1,1,97.139
2020,1,2,97.139
2020,1,3,97.139
2020,1,4,97.139
2020,1,5,97.139
2020,1,6,97.139
2020,1,7,97.139
2020,1,8,97.139
2020,1,9,97.139
2020,1,10,97.139
2020,1,11,97.139
2020,1,12,97.139
2020,1,13,97.139
2020,1,14,97.139
2020,1,15,97.139
2020,1,16,97.139
2020,1,17,97.139
2020,1,18,97.139
2020,1,19,97.139
2020,1,20,97.139
2020,1,21,97.139
2020,1,22,97.139
2020,1,23,97.139
2020,1,24,97.139
2020,1,25,97.139
2020,1,26,97.139
2020,1,27,97.139
2020,1,28,97.139
2020,1,29,97.139
2020,1,30,97.139
2020,1,31,97.139
2020,2,1,97.024
2020,2,2,97.024
2020,2,3,97.024
2020,2,4,97.024
2020,2,5,97.024
2020,2,6,97.024
2020,2,7,97.024
2020,2,8,97.024
2020,2,9,97.024
2020,2,10,97.024
2020,2,11,97.024
2020,2,12,97.024
2020,2,13,97.024
2020,2,14,97.024
2020,2,15,97.024
2020,2,16,97.024
2020,2,17,97.024
2020,2,18,97.024
2020,2,19,97.024
2020,2,20,97.024
2020,2,21,97.024
2020,2,22,97.024
2020,2,23,97.024
2020,2,24,97.024
2020,2,25,97.024
2020,2,26,97.024
2020,2,27,97.024
2020,2,28,97.024
2020,2,29,97.024
2020,3,1,96.652
2020,3,2,96.652
2020,3,3,96.652
2020,3,4,96.652
2020,3,5,96.652
2020,3,6,96.652
2020,3,7,96.652
2020,3,8,96.652
2020,3,9,96.652
2020,3,10,96.652
2020,3,11,96.652
2020,3,12,96.652
2020,3,13,96.652
2020,3,14,96.652
2020,3,15,96.652
2020,3,16,96.652
2020,3,17,96.652
2020,3,18,96.652
2020,3,19,96.652
2020,3,20,96.652
2020,3,21,96.652
2020,3,22,96.652
2020,3,23,96.652
2020,3,24,96.652
2020,3,25,96.652
2020,3,26,96.652
2020,3,27,96.652
2020,3,28,96.652
2020,3,29,96.652
2020,3,30,96.652
2020,3,31,96.652
2020,4,1,96.944
2020,4,2,96.944
2020,4,3,96.944
2020,4,4,96.944
2020,4,5,96.944
2020,4,6,96.944
2020,4,7,96.944
2020,4,8,96.944
2020,4,9,96.944
2020,4,10,96.944
2020,4,11,96.944
2020,4,12,96.944
2020,4,13,96.944
2020,4,14,96.944
2020,4,15,96.944
2020,4,16,96.944
2020,4,17,96.944
2020,4,18,96.944
2020,4,19,96.944
2020,4,20,96.944
2020,4,21,96.944
2020,4,22,96.944
2020,4,23,96.944
2020,4,24,96.944
2020,4,25,96.944
2020,4,26,96.944
2020,4,27,96.944
2020,4,28,96.944
2020,4,29,96.944
2020,4,30,96.944
2020,5,1,96.938
2020,5,2,96.938
2020,5,3,96.938
2020,5,4,96.938
2020,5,5,96.938
2020,5,6,96.938
2020,5,7,96.938
2020,5,8,96.938
2020,5,9,96.938
2020,5,10,96.938
2020,5,11,96.938
2020,5,12,96.938
2020,5,13,96.938
2020,5,14,96.938
2020,5,15,96.938
2020,5,16,96.938
2020,5,17,96.938
2020,5,18,96.938
2020,5,19,96.938
2020,5,20,96.938
2020,5,21,96.938
2020,5,22,96.938
2020,5,23,96.938
2020,5,24,96.938
2020,5,25,96.938
2020,5,26,96.938
2020,5,27,96.938
2020,5,28,96.938
2020,5,29,96.938
2020,5,30,96.938
2020,5,31,96.938
2020,6,1,97.385
2020,6,2,97.385
2020,6,3,97.385
2020,6,4,97.385
2020,6,5,97.385
2020,6,6,97.385
2020,6,7,97.385
2020,6,8,97.385
2020,6,9,97.385
2020,6,10,97.385
2020,6,11,97.385
2020,6,12,97.385
2020,6,13,97.385
2020,6,14,97.385
2020,6,15,97.385
2020,6,16,97.385
2020,6,17,97.385
2020,6,18,97.385
2020,6,19,97.385
2020,6,20,97.385
2020,6,21,97.385
2020,6,22,97.385
2020,6,23,97.385
2020,6,24,97.385
2020,6,25,97.385
2020,6,26,97.385
2020,6,27,97.385
2020,6,28,97.385
2020,6,29,97.385
2020,6,30,97.385
2020,7,1,96.511
2020,7,2,96.511
2020,7,3,96.511
2020,7,4,96.511
2020,7,5,96.511
2020,7,6,96.511
2020,7,7,96.511
2020,7,8,96.511
2020,7,9,96.511
2020,7,10,96.511
2020,7,11,96.511
2020,7,12,96.511
2020,7,13,96.511
2020,7,14,96.511
2020,7,15,96.511
2020,7,16,96.511
2020,7,17,96.511
2020,7,18,96.511
2020,7,19,96.511
2020,7,20,96.511
2020,7,21,96.511
2020,7,22,96.511
2020,7,23,96.511
2020,7,24,96.511
2020,7,25,96.511
2020,7,26,96.511
2020,7,27,96.511
2020,7,28,96.511
2020,7,29,96.511
2020,7,30,96.511
2020,7,31,96.511
2020,8,1,96.555
2020,8,2,96.555
2020,8,3,96.555
2020,8,4,96.555
2020,8,5,96.555
2020,8,6,96.555
2020,8,7,96.555
2020,8,8,96.555
2020,8,9,96.555
2020,8,10,96.555
2020,8,11,96.555
2020,8,12,96.555
2020,8,13,96.555
2020,8,14,96.555
2020,8,15,96.555
2020,8,16,96.555
2020,8,17,96.555
2020,8,18,96.555
2020,8,19,96.555
2020,8,20,96.555
2020,8,21,96.555
2020,8,22,96.555
2020,8,23,96.555
2020,8,24,96.555
2020,8,25,96.555
2020,8,26,96.555
2020,8,27,96.555
2020,8,28,96.555
2020,8,29,96.555
2020,8,30,96.555
2020,8,31,96.555
2020,9,1,96.7
2020,9,2,96.7
2020,9,3,96.7
2020,9,4,96.7
2020,9,5,96.7
2020,9,6,96.7
2020,9,7,96.7
2020,9,8,96.7
2020,9,9,96.7
2020,9,10,96.7
2020,9,11,96.7
2020,9,12,96.7
2020,9,13,96.7
2020,9,14,96.7
2020,9,15,96.7
2020,9,16,96.7
2020,9,17,96.7
2020,9,18,96.7
2020,9,19,96.7
2020,9,20,96.7
2020,9,21,96.7
2020,9,22,96.7
2020,9,23,96.7
2020,9,24,96.7
2020,9,25,96.7
2020,9,26,96.7
2020,9,27,96.7
2020,9,28,96.7
2020,9,29,96.7
2020,9,30,96.7
2020,10,1,97.208
2020,10,2,97.208
2020,10,3,97.208
2020,10,4,97.208
2020,10,5,97.208
2020,10,6,97.208
2020,10,7,97.208
2020,10,8,97.208
2020,10,9,97.208
2020,10,10,97.208
2020,10,11,97.208
2020,10,12,97.208
2020,10,13,97.208
2020,10,14,97.208
2020,10,15,97.208
2020,10,16,97.208
2020,10,17,97.208
2020,10,18,97.208
2020,10,19,97.208
2020,10,20,97.208
2020,10,21,97.208
2020,10,22,97.208
2020,10,23,97.208
2020,10,24,97.208
2020,10,25,97.208
2020,10,26,97.208
2020,10,27,97.208
2020,10,28,97.208
2020,10,29,97.208
2020,10,30,97.208
2020,10,31,97.208
2020,11,1,97.367
2020,11,2,97.367
2020,11,3,97.367
2020,11,4,97.367
2020,11,5,97.367
2020,11,6,97.367
2020,11,7,97.367
2020,11,8,97.367
2020,11,9,97.367
2020,11,10,97.367
2020,11,11,97.367
2020,11,12,97.367
2020,11,13,97.367
2020,11,14,97.367
2020,11,15,97.367
2020,11,16,97.367
2020,11,17,97.367
2020,11,18,97.367
2020,11,19,97.367
2020,11,20,97.367
2020,11,21,97.367
2020,11,22,97.367
2020,11,23,97.367
2020,11,24,97.367
2020,11,25,97.367
2020,11,26,97.367
2020,11,27,97.367
2020,11,28,97.367
2020,11,29,97.367
2020,11,30,97.367
2020,12,1,97.574
2020,12,2,97.574
2020,12,3,97.574
2020,12,4,97.574
2020,12,5,97.574
2020,12,6,97.574
2020,12,7,97.574
2020,12,8,97.574
2020,12,9,97.574
2020,12,10,97.574
2020,12,11,97.574
2020,12,12,97.574
2020,12,13,97.574
2020,12,14,97.574
2020,12,15,97.574
2020,12,16,97.574
2020,12,17,97.574
2020,12,18,97.574
2020,12,19,97.574
2020,12,20,97.574
2020,12,21,97.574
2020,12,22,97.574
2020,12,23,97.574
2020,12,24,97.574
2020,12,25,97.574
2020,12,26,97.574
2020,12,27,97.574
2020,12,28,97.574
2020,12,29,97.574
2020,12,30,97.574
2020,12,31,97.574
2019,1,1,96.085
2019,1,2,96.085
2019,1,3,96.085
2019,1,4,96.085
2019,1,5,96.085
2019,1,6,96.085
2019,1,7,96.085
2019,1,8,96.085
2019,1,9,96.085
2019,1,10,96.085
2019,1,11,96.085
2019,1,12,96.085
2019,1,13,96.085
2019,1,14,96.085
2019,1,15,96.085
2019,1,16,96.085
2019,1,17,96.085
2019,1,18,96.085
2019,1,19,96.085
2019,1,20,96.085
2019,1,21,96.085
2019,1,22,96.085
2019,1,23,96.085
2019,1,24,96.085
2019,1,25,96.085
2019,1,26,96.085
2019,1,27,96.085
2019,1,28,96.085
2019,1,29,96.085
2019,1,30,96.085
2019,1,31,96.085
2019,2,1,96.32
2019,2,2,96.32
2019,2,3,96.32
2019,2,4,96.32
2019,2,5,96.32
2019,2,6,96.32
2019,2,7,96.32
2019,2,8,96.32
2019,2,9,96.32
2019,2,10,96.32
2019,2,11,96.32
2019,2,12,96.32
2019,2,13,96.32
2019,2,14,96.32
2019,2,15,96.32
2019,2,16,96.32
2019,2,17,96.32
2019,2,18,96.32
2019,2,19,96.32
2019,2,20,96.32
2019,2,21,96.32
2019,2,22,96.32
2019,2,23,96.32
2019,2,24,96.32
2019,2,25,96.32
2019,2,26,96.32
2019,2,27,96.32
2019,2,28,96.32
2019,3,1,96.669
2019,3,2,96.669
2019,3,3,96.669
2019,3,4,96.669
2019,3,5,96.669
2019,3,6,96.669
2019,3,7,96.669
2019,3,8,96.669
2019,3,9,96.669
2019,3,10,96.669
2019,3,11,96.669
2019,3,12,96.669
2019,3,13,96.669
2019,3,14,96.669
2019,3,15,96.669
2019,3,16,96.669
2019,3,17,96.669
2019,3,18,96.669
2019,3,19,96.669
2019,3,20,96.669
2019,3,21,96.669
2019,3,22,96.669
2019,3,23,96.669
2019,3,24,96.669
2019,3,25,96.669
2019,3,26,96.669
2019,3,27,96.669
2019,3,28,96.669
2019,3,29,96.669
2019,3,30,96.669
2019,3,31,96.669
2019,4,1,97.644
2019,4,2,97.644
2019,4,3,97.644
2019,4,4,97.644
2019,4,5,97.644
2019,4,6,97.644
2019,4,7,97.644
2019,4,8,97.644
2019,4,9,97.644
2019,4,10,97.644
2019,4,11,97.644
2019,4,12,97.644
2019,4,13,97.644
2019,4,14,97.644
2019,4,15,97.644
2019,4,16,97.644
2019,4,17,97.644
2019,4,18,97.644
2019,4,19,97.644
2019,4,20,97.644
2019,4,21,97.644
2019,4,22,97.644
2019,4,23,97.644
2019,4,24,97.644
2019,4,25,97.644
2019,4,26,97.644
2019,4,27,97.644
2019,4,28,97.644
2019,4,29,97.644
2019,4,30,97.644
2019,5,1,97.834
2019,5,2,97.834
2019,5,3,97.834
2019,5,4,97.834
2019,5,5,97.834
2019,5,6,97.834
2019,5,7,97.834
2019,5,8,97.834
2019,5,9,97.834
2019,5,10,97.834
2019,5,11,97.834
2019,5,12,97.834
2019,5,13,97.834
2019,5,14,97.834
2019,5,15,97.834
2019,5,16,97.834
2019,5,17,97.834
2019,5,18,97.834
2019,5,19,97.834
2019,5,20,97.834
2019,5,21,97.834
2019,5,22,97.834
2019,5,23,97.834
2019,5,24,97.834
2019,5,25,97.834
2019,5,26,97.834
2019,5,27,97.834
2019,5,28,97.834
2019,5,29,97.834
2019,5,30,97.834
2019,5,31,97.834
2019,6,1,97.719
2019,6,2,97.719
2019,6,3,97.719
2019,6,4,97.719
2019,6,5,97.719
2019,6,6,97.719
2019,6,7,97.719
2019,6,8,97.719
2019,6,9,97.719
2019,6,10,97.719
2019,6,11,97.719
2019,6,12,97.719
2019,6,13,97.719
2019,6,14,97.719
2019,6,15,97.719
2019,6,16,97.719
2019,6,17,97.719
2019,6,18,97.719
2019,6,19,97.719
2019,6,20,97.719
2019,6,21,97.719
2019,6,22,97.719
2019,6,23,97.719
2019,6,24,97.719
2019,6,25,97.719
2019,6,26,97.719
2019,6,27,97.719
2019,6,28,97.719
2019,6,29,97.719
2019,6,30,97.719
2019,7,1,97.113
2019,7,2,97.113
2019,7,3,97.113
2019,7,4,97.113
2019,7,5,97.113
2019,7,6,97.113
2019,7,7,97.113
2019,7,8,97.113
2019,7,9,97.113
2019,7,10,97.113
2019,7,11,97.113
2019,7,12,97.113
2019,7,13,97.113
2019,7,14,97.113
2019,7,15,97.113
2019,7,16,97.113
2019,7,17,97.113
2019,7,18,97.113
2019,7,19,97.113
2019,7,20,97.113
2019,7,21,97.113
2019,7,22,97.113
2019,7,23,97.113
2019,7,24,97.113
2019,7,25,97.113
2019,7,26,97.113
2019,7,27,97.113
2019,7,28,97.113
2019,7,29,97.113
2019,7,30,97.113
2019,7,31,97.113
2019,8,1,97.059
2019,8,2,97.059
2019,8,3,97.059
2019,8,4,97.059
2019,8,5,97.059
2019,8,6,97.059
2019,8,7,97.059
2019,8,8,97.059
2019,8,9,97.059
2019,8,10,97.059
2019,8,11,97.059
2019,8,12,97.059
2019,8,13,97.059
2019,8,14,97.059
2019,8,15,97.059
2019,8,16,97.059
2019,8,17,97.059
2019,8,18,97.059
2019,8,19,97.059
2019,8,20,97.059
2019,8,21,97.059
2019,8,22,97.059
2019,8,23,97.059
2019,8,24,97.059
2019,8,25,97.059
2019,8,26,97.059
2019,8,27,97.059
2019,8,28,97.059
2019,8,29,97.059
2019,8,30,97.059
2019,8,31,97.059
2019,9,1,97.059
2019,9,2,97.059
2019,9,3,97.059
2019,9,4,97.059
2019,9,5,97.059
2019,9,6,97.059
2019,9,7,97.059
2019,9,8,97.059
2019,9,9,97.059
2019,9,10,97.059
2019,9,11,97.059
2019,9,12,97.059
2019,9,13,97.059
2019,9,14,97.059
2019,9,15,97.059
2019,9,16,97.059
2019,9,17,97.059
2019,9,18,97.059
2019,9,19,97.059
2019,9,20,97.059
2019,9,21,97.059
2019,9,22,97.059
2019,9,23,97.059
2019,9,24,97.059
2019,9,25,97.059
2019,9,26,97.059
2019,9,27,97.059
2019,9,28,97.059
2019,9,29,97.059
2019,9,30,97.059
2019,10,1,98.001
2019,10,2,98.001
2019,10,3,98.001
2019,10,4,98.001
2019,10,5,98.001
2019,10,6,98.001
2019,10,7,98.001
2019,10,8,98.001
2019,10,9,98.001
2019,10,10,98.001
2019,10,11,98.001
2019,10,12,98.001
2019,10,13,98.001
2019,10,14,98.001
2019,10,15,98.001
2019,10,16,98.001
2019,10,17,98.001
2019,10,18,98.001
2019,10,19,98.001
2019,10,20,98.001
2019,10,21,98.001
2019,10,22,98.001
2019,10,23,98.001
2019,10,24,98.001
2019,10,25,98.001
2019,10,26,98.001
2019,10,27,98.001
2019,10,28,98.001
2019,10,29,98.001
2019,10,30,98.001
2019,10,31,98.001
2019,11,1,98.167
2019,11,2,98.167
2019,11,3,98.167
2019,11,4,98.167
2019,11,5,98.167
2019,11,6,98.167
2019,11,7,98.167
2019,11,8,98.167
2019,11,9,98.167
2019,11,10,98.167
2019,11,11,98.167
2019,11,12,98.167
2019,11,13,98.167
2019,11,14,98.167
2019,11,15,98.167
2019,11,16,98.167
2019,11,17,98.167
2019,11,18,98.167
2019,11,19,98.167
2019,11,20,98.167
2019,11,21,98.167
2019,11,22,98.167
2019,11,23,98.167
2019,11,24,98.167
2019,11,25,98.167
2019,11,26,98.167
2019,11,27,98.167
2019,11,28,98.167
2019,11,29,98.167
2019,11,30,98.167
2019,12,1,98.096
2019,12,2,98.096
2019,12,3,98.096
2019,12,4,98.096
2019,12,5,98.096
2019,12,6,98.096
2019,12,7,98.096
2019,12,8,98.096
2019,12,9,98.096
2019,12,10,98.096
2019,12,11,98.096
2019,12,12,98.096
2019,12,13,98.096
2019,12,14,98.096
2019,12,15,98.096
2019,12,16,98.096
2019,12,17,98.096
2019,12,18,98.096
2019,12,19,98.096
2019,12,20,98.096
2019,12,21,98.096
2019,12,22,98.096
2019,12,23,98.096
2019,12,24,98.096
2019,12,25,98.096
2019,12,26,98.096
2019,12,27,98.096
2019,12,28,98.096
2019,12,29,98.096
2019,12,30,98.096
2019,12,31,98.096
2018,1,1,95.153
2018,1,2,95.153
2018,1,3,95.153
2018,1,4,95.153
2018,1,5,95.153
2018,1,6,95.153
2018,1,7,95.153
2018,1,8,95.153
2018,1,9,95.153
2018,1,10,95.153
