lat,lon,date_local,Temp_min_C,Temp_max_C,Temp_media_C,RadiacionGlobal_media_Wm2,Viento_media_ms
42.73848368829977,-1.703265537751678,2020-11-20,4.25,9.61,6.81,80.8,3.64
42.73848368829977,-1.703265537751678,2020-11-21,0.68,11.43,5.33,77.8,1.82
42.73848368829977,-1.703265537751678,2020-11-22,1.54,11.39,5.35,77.8,0.94
42.73848368829977,-1.703265537751678,2020-11-23,-0.86,12.02,5.02,77.3,1.05
42.73848368829977,-1.703265537751678,2020-11-24,0.93,11.11,5.16,78.5,1.76
42.73848368829977,-1.703265537751678,2020-11-25,2.7,10.45,6.61,65.3,3.36
42.73848368829977,-1.703265537751678,2020-11-26,7.75,12.58,9.99,42.3,4.02
42.73848368829977,-1.703265537751678,2020-11-27,7.61,12.96,9.88,36.2,1.35
42.73848368829977,-1.703265537751678,2020-11-28,4.61,13.02,8.52,60.5,0.88
42.73848368829977,-1.703265537751678,2020-11-29,4.65,13.94,9.06,60.1,1.25
42.73848368829977,-1.703265537751678,2020-11-30,2.7,14.22,8.01,45.7,1.56
42.73848368829977,-1.703265537751678,2020-12-01,4.7,9.78,6.96,48.8,3.04
42.73848368829977,-1.703265537751678,2020-12-02,2.2,6.77,4.33,51.9,3.86
42.73848368829977,-1.703265537751678,2020-12-03,1.66,9.21,5.22,56.4,1.84
42.73848368829977,-1.703265537751678,2020-12-04,0.74,6.56,3.46,54.4,1.57
42.73848368829977,-1.703265537751678,2020-12-05,-1.42,4.52,2.08,25.0,1.34
42.73848368829977,-1.703265537751678,2020-12-06,1.96,5.66,3.28,34.8,2.97
42.73848368829977,-1.703265537751678,2020-12-07,1.81,8.28,4.31,34.8,1.52
42.73848368829977,-1.703265537751678,2020-12-08,2.18,5.88,3.9,43.5,3.73
42.73848368829977,-1.703265537751678,2020-12-09,2.03,6.65,3.99,40.7,2.53
42.73848368829977,-1.703265537751678,2020-12-10,3.17,9.17,6.45,15.8,2.06
42.73848368829977,-1.703265537751678,2020-12-11,6.65,11.44,8.56,35.7,1.84
42.73848368829977,-1.703265537751678,2020-12-12,5.55,8.03,7.14,35.2,3.48
42.73848368829977,-1.703265537751678,2020-12-13,3.36,12.16,7.06,36.3,1.15
42.73848368829977,-1.703265537751678,2020-12-14,5.33,10.63,7.83,35.7,2.41
42.73848368829977,-1.703265537751678,2020-12-15,3.27,10.99,7.89,22.4,1.49
42.73848368829977,-1.703265537751678,2020-12-16,3.5,9.95,6.61,36.0,3.6
42.73848368829977,-1.703265537751678,2020-12-17,4.86,11.53,7.63,36.0,0.9
42.73848368829977,-1.703265537751678,2020-12-18,1.93,9.44,5.45,37.7,2.3
42.73848368829977,-1.703265537751678,2020-12-19,5.23,8.73,6.82,39.9,2.21
42.73848368829977,-1.703265537751678,2020-12-20,3.57,11.11,7.14,35.3,0.81
42.73848368829977,-1.703265537751678,2020-12-21,3.09,9.0,5.89,34.1,1.02
42.73848368829977,-1.703265537751678,2020-12-22,3.35,11.13,6.31,40.3,1.46
42.73848368829977,-1.703265537751678,2020-12-23,4.78,11.93,7.73,42.4,1.72
42.73848368829977,-1.703265537751678,2020-12-24,4.76,7.87,6.16,42.6,2.55
42.73848368829977,-1.703265537751678,2020-12-25,0.62,4.62,2.37,39.9,3.68
42.73848368829977,-1.703265537751678,2020-12-26,0.84,4.34,2.12,37.2,3.25
42.73848368829977,-1.703265537751678,2020-12-27,-0.3,6.83,2.82,38.7,1.72
42.73848368829977,-1.703265537751678,2020-12-28,2.33,7.83,4.52,36.8,3.82
42.73848368829977,-1.703265537751678,2020-12-29,0.36,5.82,3.02,37.5,2.83
42.73848368829977,-1.703265537751678,2020-12-30,1.45,5.39,2.97,42.5,2.81
42.73848368829977,-1.703265537751678,2020-12-31,0.06,5.33,2.55,30.4,1.32
42.73848368829977,-1.703265537751678,2021-01-01,-0.31,5.54,1.95,40.6,2.12
42.73848368829977,-1.703265537751678,2021-01-02,-0.43,2.32,0.68,35.5,3.76
42.73848368829977,-1.703265537751678,2021-01-03,-2.19,3.86,0.74,40.8,1.68
42.73848368829977,-1.703265537751678,2021-01-04,-2.9,3.11,-0.32,40.3,1.52
42.73848368829977,-1.703265537751678,2021-01-05,-2.76,3.87,-0.11,36.9,1.62
42.73848368829977,-1.703265537751678,2021-01-06,-4.59,4.15,-1.42,35.1,1.55
42.73848368829977,-1.703265537751678,2021-01-07,-5.3,3.72,-1.97,37.3,1.57
42.73848368829977,-1.703265537751678,2021-01-08,-4.86,2.13,-2.07,41.7,2.28
42.73848368829977,-1.703265537751678,2021-01-09,-2.18,-0.6,-1.47,32.1,2.21
42.73848368829977,-1.703265537751678,2021-01-10,-2.16,-0.36,-1.48,29.0,3.81
42.73848368829977,-1.703265537751678,2021-01-11,-2.28,0.65,-0.92,51.6,4.26
42.73848368829977,-1.703265537751678,2021-01-12,-0.7,4.82,1.52,37.5,2.74
42.73848368829977,-1.703265537751678,2021-01-13,1.65,7.09,3.93,50.4,2.53
42.73848368829977,-1.703265537751678,2021-01-14,1.62,7.49,4.5,42.3,2.9
42.73848368829977,-1.703265537751678,2021-01-15,4.05,7.34,5.61,59.7,4.32
42.73848368829977,-1.703265537751678,2021-01-16,0.75,9.51,4.57,61.0,2.57
42.73848368829977,-1.703265537751678,2021-01-17,0.0,8.63,4.3,49.1,2.18
42.73848368829977,-1.703265537751678,2021-01-18,1.59,9.76,5.34,71.3,1.69
42.73848368829977,-1.703265537751678,2021-01-19,-0.33,8.92,3.96,84.7,2.17
42.73848368829977,-1.703265537751678,2021-01-20,3.48,7.26,4.94,52.0,5.07
42.73848368829977,-1.703265537751678,2021-01-21,2.4,11.04,6.36,43.0,2.62
42.73848368829977,-1.703265537751678,2021-01-22,2.52,7.55,5.75,50.5,3.37
42.73848368829977,-1.703265537751678,2021-01-23,0.06,8.4,4.25,40.7,1.77
42.73848368829977,-1.703265537751678,2021-01-24,3.08,8.71,5.77,63.9,2.72
42.73848368829977,-1.703265537751678,2021-01-25,4.55,7.37,6.1,45.0,1.56
42.73848368829977,-1.703265537751678,2021-01-26,-0.59,10.2,5.14,82.8,0.94
42.73848368829977,-1.703265537751678,2021-01-27,8.2,12.47,9.96,41.2,1.45
42.73848368829977,-1.703265537751678,2021-01-28,6.18,15.74,10.38,81.1,0.64
42.73848368829977,-1.703265537751678,2021-01-29,7.51,14.98,11.11,71.3,1.74
42.73848368829977,-1.703265537751678,2021-01-30,5.8,11.51,7.89,60.8,2.44
42.73848368829977,-1.703265537751678,2021-01-31,5.86,11.13,7.92,56.7,2.47
42.73848368829977,-1.703265537751678,2021-02-01,7.65,11.86,9.42,33.7,2.93
42.73848368829977,-1.703265537751678,2021-02-02,6.02,14.88,10.41,81.6,1.61
42.73848368829977,-1.703265537751678,2021-02-03,6.48,11.96,9.11,45.8,2.46
42.73848368829977,-1.703265537751678,2021-02-04,8.77,14.31,10.76,53.6,2.51
42.73848368829977,-1.703265537751678,2021-02-05,6.07,14.48,10.09,104.8,1.55
42.73848368829977,-1.703265537751678,2021-02-06,4.27,9.3,7.21,20.8,2.16
42.73848368829977,-1.703265537751678,2021-02-07,2.47,7.82,4.83,80.5,2.39
42.73848368829977,-1.703265537751678,2021-02-08,3.17,10.55,5.87,59.5,1.82
42.73848368829977,-1.703265537751678,2021-02-09,3.14,7.46,5.32,43.2,2.47
42.73848368829977,-1.703265537751678,2021-02-10,2.06,9.3,5.35,73.7,2.22
42.73848368829977,-1.703265537751678,2021-02-11,2.73,14.07,7.68,121.9,1.18
42.73848368829977,-1.703265537751678,2021-02-12,6.91,10.42,8.4,43.9,2.76
42.73848368829977,-1.703265537751678,2021-02-13,3.63,12.44,7.95,96.9,1.99
42.73848368829977,-1.703265537751678,2021-02-14,0.66,11.68,5.78,124.1,3.29
42.73848368829977,-1.703265537751678,2021-02-15,4.79,10.47,6.61,93.6,4.19
42.73848368829977,-1.703265537751678,2021-02-16,5.51,13.14,8.44,109.1,2.99
42.73848368829977,-1.703265537751678,2021-02-17,5.33,14.41,9.85,123.5,2.09
42.73848368829977,-1.703265537751678,2021-02-18,6.31,15.42,10.29,86.9,2.71
42.73848368829977,-1.703265537751678,2021-02-19,3.19,16.11,9.67,143.5,3.47
42.73848368829977,-1.703265537751678,2021-02-20,8.14,15.63,11.2,135.4,5.86
42.73848368829977,-1.703265537751678,2021-02-21,8.3,13.66,10.44,101.0,5.47
42.73848368829977,-1.703265537751678,2021-02-22,4.26,9.31,6.46,44.4,2.29
42.73848368829977,-1.703265537751678,2021-02-23,2.62,13.05,7.73,155.5,3.21
42.73848368829977,-1.703265537751678,2021-02-24,7.0,14.57,10.03,155.3,4.36
42.73848368829977,-1.703265537751678,2021-02-25,4.62,13.51,8.69,131.0,2.63
42.73848368829977,-1.703265537751678,2021-02-26,5.38,13.35,8.76,162.2,2.06
42.73848368829977,-1.703265537751678,2021-02-27,5.2,10.2,7.73,173.5,3.59
42.73848368829977,-1.703265537751678,2021-02-28,3.84,9.73,6.66,36.9,2.71
42.73848368829977,-1.703265537751678,2021-03-01,5.68,11.26,8.11,133.7,4.28
42.73848368829977,-1.703265537751678,2021-03-02,5.78,11.89,8.6,54.3,4.09
42.73848368829977,-1.703265537751678,2021-03-03,5.95,14.91,9.77,95.0,1.68
42.73848368829977,-1.703265537751678,2021-03-04,4.98,14.12,9.63,82.2,1.07
42.73848368829977,-1.703265537751678,2021-03-05,3.77,12.66,8.14,173.8,2.2
42.73848368829977,-1.703265537751678,2021-03-06,4.3,11.16,7.2,161.4,1.66
42.73848368829977,-1.703265537751678,2021-03-07,3.49,11.66,7.24,91.9,1.58
42.73848368829977,-1.703265537751678,2021-03-08,4.2,7.73,5.56,105.2,3.41
42.73848368829977,-1.703265537751678,2021-03-09,2.58,7.34,5.25,83.6,3.53
42.73848368829977,-1.703265537751678,2021-03-10,-2.33,13.11,5.64,205.8,1.25
42.73848368829977,-1.703265537751678,2021-03-11,5.78,16.34,10.05,180.9,2.06
42.73848368829977,-1.703265537751678,2021-03-12,4.18,10.18,7.44,152.8,2.28
42.73848368829977,-1.703265537751678,2021-03-13,0.7,12.34,6.9,183.0,1.89
42.73848368829977,-1.703265537751678,2021-03-14,4.59,9.14,6.98,109.8,3.71
42.73848368829977,-1.703265537751678,2021-03-15,3.72,9.69,6.4,93.8,3.42
42.73848368829977,-1.703265537751678,2021-03-16,5.36,10.68,7.56,169.8,4.2
42.73848368829977,-1.703265537751678,2021-03-17,5.31,11.51,7.89,207.3,4.45
42.73848368829977,-1.703265537751678,2021-03-18,2.19,7.98,4.64,151.1,4.62
42.73848368829977,-1.703265537751678,2021-03-19,2.15,5.26,3.24,93.8,4.03
42.73848368829977,-1.703265537751678,2021-03-20,-0.04,5.78,2.81,230.5,5.3
42.73848368829977,-1.703265537751678,2021-03-21,2.0,8.33,4.67,190.6,5.31
42.73848368829977,-1.703265537751678,2021-03-22,2.92,9.83,5.61,222.2,4.71
42.73848368829977,-1.703265537751678,2021-03-23,-0.24,15.06,6.97,250.5,2.22
42.73848368829977,-1.703265537751678,2021-03-24,0.38,16.44,8.15,251.5,1.29
42.73848368829977,-1.703265537751678,2021-03-25,5.08,15.68,9.57,237.3,1.64
42.73848368829977,-1.703265537751678,2021-03-26,6.06,15.29,9.65,195.4,2.02
42.73848368829977,-1.703265537751678,2021-03-27,4.43,13.37,8.77,256.4,1.97
42.73848368829977,-1.703265537751678,2021-03-28,5.26,18.14,11.46,267.7,1.78
42.73848368829977,-1.703265537751678,2021-03-29,5.4,20.09,12.64,238.6,3.33
42.73848368829977,-1.703265537751678,2021-03-30,7.91,21.17,14.53,238.5,3.54
42.73848368829977,-1.703265537751678,2021-03-31,6.95,21.0,13.77,252.2,2.9
42.73848368829977,-1.703265537751678,2021-04-01,5.31,20.59,13.25,177.3,2.9
42.73848368829977,-1.703265537751678,2021-04-02,9.19,19.44,13.91,242.7,2.0
42.73848368829977,-1.703265537751678,2021-04-03,5.82,14.49,10.1,240.8,4.27
42.73848368829977,-1.703265537751678,2021-04-04,4.01,13.58,8.03,275.2,3.83
42.73848368829977,-1.703265537751678,2021-04-05,1.36,15.32,8.28,276.4,2.86
42.73848368829977,-1.703265537751678,2021-04-06,3.22,9.3,6.48,83.5,3.82
42.73848368829977,-1.703265537751678,2021-04-07,0.51,11.71,5.63,285.1,3.52
42.73848368829977,-1.703265537751678,2021-04-08,2.78,16.47,8.89,209.5,3.33
42.73848368829977,-1.703265537751678,2021-04-09,5.72,11.4,8.42,62.7,3.66
42.73848368829977,-1.703265537751678,2021-04-10,5.53,16.51,10.77,124.5,3.05
42.73848368829977,-1.703265537751678,2021-04-11,5.28,10.7,8.17,103.1,3.11
42.73848368829977,-1.703265537751678,2021-04-12,2.38,10.94,6.22,293.9,3.39
42.73848368829977,-1.703265537751678,2021-04-13,-0.48,14.93,7.89,224.2,1.38
42.73848368829977,-1.703265537751678,2021-04-14,3.11,16.36,9.48,295.3,2.38
42.73848368829977,-1.703265537751678,2021-04-15,2.19,13.36,7.56,299.4,2.79
42.73848368829977,-1.703265537751678,2021-04-16,1.18,9.6,5.37,305.9,3.96
42.73848368829977,-1.703265537751678,2021-04-17,0.03,8.54,4.53,268.1,3.85
42.73848368829977,-1.703265537751678,2021-04-18,2.17,13.48,7.53,303.2,3.02
42.73848368829977,-1.703265537751678,2021-04-19,0.22,17.46,9.29,257.8,1.94
42.73848368829977,-1.703265537751678,2021-04-20,7.26,16.77,11.41,160.4,1.23
42.73848368829977,-1.703265537751678,2021-04-21,6.56,16.16,11.21,170.5,1.54
42.73848368829977,-1.703265537751678,2021-04-22,8.73,14.97,11.74,130.9,3.5
42.73848368829977,-1.703265537751678,2021-04-23,5.97,19.13,12.66,285.5,3.82
42.73848368829977,-1.703265537751678,2021-04-24,8.65,19.01,13.7,228.3,4.87
42.73848368829977,-1.703265537751678,2021-04-25,8.22,18.84,12.84,132.5,3.2
42.73848368829977,-1.703265537751678,2021-04-26,10.6,15.98,12.85,66.3,1.77
42.73848368829977,-1.703265537751678,2021-04-27,10.31,13.87,11.54,84.6,1.12
42.73848368829977,-1.703265537751678,2021-04-28,9.11,14.83,11.17,232.6,1.73
42.73848368829977,-1.703265537751678,2021-04-29,7.42,11.78,9.15,107.5,2.48
42.73848368829977,-1.703265537751678,2021-04-30,6.96,10.24,8.22,176.5,2.71
42.73848368829977,-1.703265537751678,2021-05-01,6.11,11.1,8.2,246.1,3.51
42.73848368829977,-1.703265537751678,2021-05-02,4.13,13.23,8.47,313.5,2.65
42.73848368829977,-1.703265537751678,2021-05-03,2.49,14.67,9.41,193.4,1.82
42.73848368829977,-1.703265537751678,2021-05-04,7.39,19.33,12.78,320.5,1.53
42.73848368829977,-1.703265537751678,2021-05-05,8.59,16.9,12.35,231.8,2.06
42.73848368829977,-1.703265537751678,2021-05-06,7.4,20.76,13.74,302.9,1.84
42.73848368829977,-1.703265537751678,2021-05-07,9.52,20.72,15.26,301.8,1.79
42.73848368829977,-1.703265537751678,2021-05-08,10.52,27.37,18.72,279.8,3.64
42.73848368829977,-1.703265537751678,2021-05-09,12.39,19.7,16.32,85.3,5.33
42.73848368829977,-1.703265537751678,2021-05-10,8.09,18.0,13.0,281.6,1.88
42.73848368829977,-1.703265537751678,2021-05-11,7.13,13.78,10.29,266.5,2.59
42.73848368829977,-1.703265537751678,2021-05-12,8.08,16.95,11.46,163.9,3.34
42.73848368829977,-1.703265537751678,2021-05-13,7.45,14.57,11.06,173.3,2.25
42.73848368829977,-1.703265537751678,2021-05-14,6.86,15.54,10.82,213.5,2.78
42.73848368829977,-1.703265537751678,2021-05-15,9.62,20.8,14.26,169.0,2.27
42.73848368829977,-1.703265537751678,2021-05-16,10.29,16.23,13.45,118.3,2.75
42.73848368829977,-1.703265537751678,2021-05-17,9.16,15.16,11.58,316.2,2.62
42.73848368829977,-1.703265537751678,2021-05-18,6.39,20.99,12.19,240.7,2.81
42.73848368829977,-1.703265537751678,2021-05-19,8.24,14.24,10.86,236.5,3.31
42.73848368829977,-1.703265537751678,2021-05-20,4.03,22.81,13.73,350.9,1.39
42.73848368829977,-1.703265537751678,2021-05-21,7.71,19.61,13.23,223.4,2.55
42.73848368829977,-1.703265537751678,2021-05-22,7.27,12.47,10.07,250.7,2.56
42.73848368829977,-1.703265537751678,2021-05-23,6.57,18.17,11.99,283.9,1.57
42.73848368829977,-1.703265537751678,2021-05-24,7.46,12.75,10.38,228.2,2.54
42.73848368829977,-1.703265537751678,2021-05-25,6.44,15.71,11.1,313.0,2.43
42.73848368829977,-1.703265537751678,2021-05-26,4.93,19.41,12.21,264.3,1.47
42.73848368829977,-1.703265537751678,2021-05-27,8.01,25.71,16.71,346.7,1.64
42.73848368829977,-1.703265537751678,2021-05-28,13.68,25.63,19.3,234.2,1.8
42.73848368829977,-1.703265537751678,2021-05-29,14.47,24.08,18.41,289.6,2.43
42.73848368829977,-1.703265537751678,2021-05-30,10.92,23.33,17.08,322.6,2.21
42.73848368829977,-1.703265537751678,2021-05-31,12.54,28.03,20.34,341.9,2.23
42.73848368829977,-1.703265537751678,2021-06-01,15.48,24.05,19.09,65.1,3.45
42.73848368829977,-1.703265537751678,2021-06-02,15.01,25.2,19.45,340.5,2.5
42.73848368829977,-1.703265537751678,2021-06-03,13.37,23.97,18.82,223.7,3.05
42.73848368829977,-1.703265537751678,2021-06-04,11.28,15.57,13.06,113.6,2.72
42.73848368829977,-1.703265537751678,2021-06-05,8.42,19.95,13.91,360.3,2.58
42.73848368829977,-1.703265537751678,2021-06-06,10.47,19.71,14.98,354.8,3.54
42.73848368829977,-1.703265537751678,2021-06-07,9.22,22.77,16.0,364.9,2.61
42.73848368829977,-1.703265537751678,2021-06-08,10.86,27.1,18.56,358.1,1.98
42.73848368829977,-1.703265537751678,2021-06-09,13.11,23.05,17.5,339.3,3.32
42.73848368829977,-1.703265537751678,2021-06-10,12.15,25.26,18.2,350.8,2.74
42.73848368829977,-1.703265537751678,2021-06-11,12.58,23.45,17.99,347.7,3.15
42.73848368829977,-1.703265537751678,2021-06-12,14.71,27.14,20.56,312.0,1.63
42.73848368829977,-1.703265537751678,2021-06-13,16.17,30.56,23.36,321.3,1.51
42.73848368829977,-1.703265537751678,2021-06-14,15.72,28.99,22.48,306.5,2.24
42.73848368829977,-1.703265537751678,2021-06-15,15.71,29.59,22.74,313.4,2.13
42.73848368829977,-1.703265537751678,2021-06-16,18.29,29.6,23.64,250.9,2.42
42.73848368829977,-1.703265537751678,2021-06-17,15.98,19.65,18.18,64.9,1.61
42.73848368829977,-1.703265537751678,2021-06-18,13.71,24.6,19.07,246.3,1.68
42.73848368829977,-1.703265537751678,2021-06-19,16.11,23.74,19.38,166.2,2.21
42.73848368829977,-1.703265537751678,2021-06-20,14.33,20.81,17.84,201.4,2.58
42.73848368829977,-1.703265537751678,2021-06-21,13.46,20.19,16.51,196.9,2.16
42.73848368829977,-1.703265537751678,2021-06-22,10.8,19.09,14.64,189.3,2.15
42.73848368829977,-1.703265537751678,2021-06-23,11.89,15.07,13.09,223.2,2.81
42.73848368829977,-1.703265537751678,2021-06-24,10.59,18.59,14.43,278.0,2.53
42.73848368829977,-1.703265537751678,2021-06-25,10.99,23.1,16.54,362.9,1.97
42.73848368829977,-1.703265537751678,2021-06-26,13.2,27.49,19.65,312.1,2.39
42.73848368829977,-1.703265537751678,2021-06-27,12.16,20.4,16.48,225.8,2.32
42.73848368829977,-1.703265537751678,2021-06-28,9.47,20.42,15.15,293.6,2.28
42.73848368829977,-1.703265537751678,2021-06-29,11.42,18.91,15.08,241.7,2.38
42.73848368829977,-1.703265537751678,2021-06-30,10.77,23.04,16.62,357.5,1.91
42.73848368829977,-1.703265537751678,2021-07-01,13.65,26.18,19.24,261.3,1.94
42.73848368829977,-1.703265537751678,2021-07-02,14.72,29.16,20.99,342.9,2.05
42.73848368829977,-1.703265537751678,2021-07-03,16.28,23.88,20.04,308.9,2.45
42.73848368829977,-1.703265537751678,2021-07-04,15.62,23.28,19.45,295.8,2.52
42.73848368829977,-1.703265537751678,2021-07-05,14.47,32.64,23.41,352.4,2.34
42.73848368829977,-1.703265537751678,2021-07-06,15.71,23.55,18.28,98.0,2.21
42.73848368829977,-1.703265537751678,2021-07-07,13.17,17.67,15.31,282.5,3.1
42.73848368829977,-1.703265537751678,2021-07-08,11.46,19.18,15.15,253.9,2.83
42.73848368829977,-1.703265537751678,2021-07-09,9.93,26.1,17.76,356.5,1.71
42.73848368829977,-1.703265537751678,2021-07-10,14.43,25.15,19.2,338.6,2.6
42.73848368829977,-1.703265537751678,2021-07-11,12.09,33.11,22.3,320.6,2.43
42.73848368829977,-1.703265537751678,2021-07-12,12.23,16.78,14.82,201.9,4.02
42.73848368829977,-1.703265537751678,2021-07-13,10.62,17.18,13.75,123.8,4.03
42.73848368829977,-1.703265537751678,2021-07-14,11.78,18.26,14.69,175.3,3.61
42.73848368829977,-1.703265537751678,2021-07-15,12.14,21.53,16.13,329.1,3.49
42.73848368829977,-1.703265537751678,2021-07-16,12.33,22.84,16.95,349.4,3.72
42.73848368829977,-1.703265537751678,2021-07-17,14.31,25.83,19.41,346.5,3.61
42.73848368829977,-1.703265537751678,2021-07-18,14.77,26.09,19.98,342.6,4.18
42.73848368829977,-1.703265537751678,2021-07-19,15.06,28.66,21.62,341.5,3.02
42.73848368829977,-1.703265537751678,2021-07-20,14.4,31.5,22.93,333.1,1.78
42.73848368829977,-1.703265537751678,2021-07-21,16.46,32.96,24.45,290.1,1.78
42.73848368829977,-1.703265537751678,2021-07-22,18.95,36.33,27.07,327.9,2.31
42.73848368829977,-1.703265537751678,2021-07-23,17.16,35.44,24.05,249.0,3.51
42.73848368829977,-1.703265537751678,2021-07-24,14.23,24.68,18.94,310.0,3.14
42.73848368829977,-1.703265537751678,2021-07-25,14.11,23.35,18.44,261.5,2.84
42.73848368829977,-1.703265537751678,2021-07-26,13.87,23.18,18.19,323.3,3.16
42.73848368829977,-1.703265537751678,2021-07-27,11.99,26.88,18.54,276.7,2.47
42.73848368829977,-1.703265537751678,2021-07-28,14.59,24.61,18.61,321.0,3.15
42.73848368829977,-1.703265537751678,2021-07-29,14.82,30.03,21.01,274.5,2.15
42.73848368829977,-1.703265537751678,2021-07-30,16.16,23.22,19.21,241.5,3.64
42.73848368829977,-1.703265537751678,2021-07-31,12.94,17.57,15.5,159.2,4.3
42.73848368829977,-1.703265537751678,2021-08-01,11.37,20.08,15.6,211.8,2.76
42.73848368829977,-1.703265537751678,2021-08-02,11.05,24.89,17.52,305.8,2.05
42.73848368829977,-1.703265537751678,2021-08-03,11.85,27.01,18.83,251.2,2.04
42.73848368829977,-1.703265537751678,2021-08-04,15.33,22.47,18.39,215.5,2.39
42.73848368829977,-1.703265537751678,2021-08-05,13.9,28.83,19.78,304.9,1.74
42.73848368829977,-1.703265537751678,2021-08-06,15.86,24.11,18.93,313.1,2.74
42.73848368829977,-1.703265537751678,2021-08-07,14.71,21.35,17.25,260.4,3.19
42.73848368829977,-1.703265537751678,2021-08-08,12.27,23.24,17.31,316.3,2.37
42.73848368829977,-1.703265537751678,2021-08-09,13.46,28.57,20.62,248.6,2.2
42.73848368829977,-1.703265537751678,2021-08-10,16.51,30.47,22.84,291.3,1.7
42.73848368829977,-1.703265537751678,2021-08-11,17.37,34.0,24.33,286.8,1.54
42.73848368829977,-1.703265537751678,2021-08-12,19.7,34.38,24.86,296.0,2.16
42.73848368829977,-1.703265537751678,2021-08-13,17.05,33.52,24.03,298.7,1.75
42.73848368829977,-1.703265537751678,2021-08-14,20.35,36.68,27.0,295.2,1.68
42.73848368829977,-1.703265537751678,2021-08-15,16.52,25.34,20.96,291.5,3.77
42.73848368829977,-1.703265537751678,2021-08-16,14.05,20.75,16.94,226.6,4.38
42.73848368829977,-1.703265537751678,2021-08-17,13.22,20.15,16.03,236.0,4.49
42.73848368829977,-1.703265537751678,2021-08-18,12.14,20.91,15.94,298.7,4.0
42.73848368829977,-1.703265537751678,2021-08-19,13.04,24.16,17.96,289.0,2.5
42.73848368829977,-1.703265537751678,2021-08-20,14.31,31.11,22.51,278.0,1.68
42.73848368829977,-1.703265537751678,2021-08-21,17.23,29.78,22.56,286.6,2.25
42.73848368829977,-1.703265537751678,2021-08-22,15.51,25.14,19.77,285.0,3.47
42.73848368829977,-1.703265537751678,2021-08-23,15.0,23.85,18.69,285.0,3.91
42.73848368829977,-1.703265537751678,2021-08-24,13.66,24.11,18.52,292.2,3.44
42.73848368829977,-1.703265537751678,2021-08-25,13.44,27.02,19.78,226.7,1.61
42.73848368829977,-1.703265537751678,2021-08-26,14.37,30.07,21.89,279.7,1.75
42.73848368829977,-1.703265537751678,2021-08-27,13.61,28.04,20.75,246.7,2.79
42.73848368829977,-1.703265537751678,2021-08-28,12.99,24.02,17.99,284.1,3.53
42.73848368829977,-1.703265537751678,2021-08-29,11.67,24.56,17.56,256.1,3.13
42.73848368829977,-1.703265537751678,2021-08-30,12.32,25.33,17.99,194.4,2.06
42.73848368829977,-1.703265537751678,2021-08-31,12.36,27.88,19.84,253.4,1.85
42.73848368829977,-1.703265537751678,2021-09-01,16.17,20.85,17.94,135.5,1.24
42.73848368829977,-1.703265537751678,2021-09-02,15.24,22.33,18.14,236.3,1.35
42.73848368829977,-1.703265537751678,2021-09-03,14.57,22.94,18.63,202.6,1.05
42.73848368829977,-1.703265537751678,2021-09-04,14.85,26.49,20.25,265.2,1.33
42.73848368829977,-1.703265537751678,2021-09-05,16.03,28.89,22.27,265.3,1.9
42.73848368829977,-1.703265537751678,2021-09-06,17.66,29.61,23.68,241.0,1.81
42.73848368829977,-1.703265537751678,2021-09-07,19.98,28.56,23.81,140.8,3.95
42.73848368829977,-1.703265537751678,2021-09-08,18.07,26.62,22.46,220.0,1.85
42.73848368829977,-1.703265537751678,2021-09-09,17.18,23.07,19.96,144.7,1.76
42.73848368829977,-1.703265537751678,2021-09-10,15.91,23.0,18.56,217.0,2.25
42.73848368829977,-1.703265537751678,2021-09-11,13.37,25.63,19.18,221.3,1.45
42.73848368829977,-1.703265537751678,2021-09-12,15.78,27.61,21.4,231.4,1.36
42.73848368829977,-1.703265537751678,2021-09-13,16.86,27.85,21.88,138.6,3.24
42.73848368829977,-1.703265537751678,2021-09-14,17.66,24.49,20.38,136.1,3.93
42.73848368829977,-1.703265537751678,2021-09-15,14.93,24.22,18.74,198.5,1.4
42.73848368829977,-1.703265537751678,2021-09-16,15.22,20.16,17.36,143.4,2.42
42.73848368829977,-1.703265537751678,2021-09-17,10.9,25.31,17.78,238.4,1.65
42.73848368829977,-1.703265537751678,2021-09-18,12.61,17.28,14.72,129.7,2.64
42.73848368829977,-1.703265537751678,2021-09-19,11.32,18.82,14.48,177.4,2.62
42.73848368829977,-1.703265537751678,2021-09-20,11.53,15.76,13.24,152.6,3.01
42.73848368829977,-1.703265537751678,2021-09-21,10.1,18.48,13.73,95.9,3.61
42.73848368829977,-1.703265537751678,2021-09-22,10.82,19.58,14.33,162.7,1.28
42.73848368829977,-1.703265537751678,2021-09-23,12.69,21.32,16.41,157.3,1.56
42.73848368829977,-1.703265537751678,2021-09-24,12.24,23.95,17.72,185.8,2.37
42.73848368829977,-1.703265537751678,2021-09-25,15.19,23.69,18.91,206.6,3.14
42.73848368829977,-1.703265537751678,2021-09-26,13.6,22.09,17.67,195.1,0.84
42.73848368829977,-1.703265537751678,2021-09-27,14.26,21.69,16.83,181.6,2.25
42.73848368829977,-1.703265537751678,2021-09-28,12.17,21.65,16.19,150.8,1.86
42.73848368829977,-1.703265537751678,2021-09-29,12.44,18.42,15.26,136.8,2.55
42.73848368829977,-1.703265537751678,2021-09-30,10.87,19.68,14.76,206.5,2.11
42.73848368829977,-1.703265537751678,2021-10-01,9.72,22.83,15.38,163.0,1.38
